,prev,prev,prev,prev,prev,next,next,next,next,next,plan,plan,plan,plan,plan
,"('switch',)","('switchLevel',)","('colorTemperature',)","('colorControl_hue',)","('colorControl_saturation',)","('switch',)","('switchLevel',)","('colorTemperature',)","('colorControl_hue',)","('colorControl_saturation',)",cmds,length,time,memory_num,visited_num
451,"('on',)","(93,)","(8500,)","(0,)","(70,)","('on',)","(32,)","(8500,)","(0,)","(78,)","['setLevel:32', 'setSaturation:78']",2,0.0047893524169921875,734,740
452,"('off',)","(75,)","(8800,)","(2,)","(0,)","('on',)","(90,)","(2700,)","(12,)","(0,)","['setHue:12', 'setColorTemperature:2700', 'setLevel:90']",3,0.0071370601654052734,1106,1112
453,"('on',)","(60,)","(5600,)","(0,)","(62,)","('on',)","(60,)","(5600,)","(0,)","(41,)",['setSaturation:41'],1,0.0024261474609375,368,370
454,"('on',)","(52,)","(5400,)","(0,)","(83,)","('on',)","(43,)","(6900,)","(47,)","(0,)","['setHue:47', 'setLevel:43', 'setColorTemperature:6900']",3,0.007154941558837891,1102,1112
455,"('off',)","(67,)","(7800,)","(0,)","(77,)","('on',)","(49,)","(5400,)","(0,)","(99,)","['setColorTemperature:5400', 'setLevel:49', 'setSaturation:99']",3,0.009452342987060547,1469,1479
456,"('on',)","(9,)","(5300,)","(0,)","(78,)","('on',)","(9,)","(2700,)","(53,)","(0,)","['setHue:53', 'setColorTemperature:2700']",2,0.004751682281494141,735,741
457,"('off',)","(32,)","(7100,)","(0,)","(6,)","('on',)","(88,)","(7100,)","(24,)","(0,)","['setHue:24', 'setLevel:88']",2,0.004758119583129883,738,740
458,"('on',)","(30,)","(7800,)","(76,)","(0,)","('on',)","(30,)","(8300,)","(0,)","(84,)","['setSaturation:84', 'setColorTemperature:8300']",2,0.0047740936279296875,735,741
459,"('on',)","(67,)","(6100,)","(0,)","(12,)","('on',)","(67,)","(6100,)","(20,)","(0,)",['setHue:20'],1,0.0024018287658691406,368,370
460,"('off',)","(35,)","(2200,)","(0,)","(34,)","('on',)","(35,)","(8200,)","(0,)","(62,)","['setColorTemperature:8200', 'setSaturation:62']",2,0.007097721099853516,1103,1107
461,"('on',)","(78,)","(4000,)","(70,)","(0,)","('on',)","(78,)","(8200,)","(0,)","(94,)","['setSaturation:94', 'setColorTemperature:8200']",2,0.004770517349243164,735,741
462,"('off',)","(36,)","(4300,)","(39,)","(0,)","('on',)","(91,)","(4300,)","(99,)","(0,)","['setLevel:91', 'setHue:99']",2,0.007182121276855469,1107,1112
463,"('on',)","(44,)","(3600,)","(38,)","(0,)","('on',)","(44,)","(5500,)","(15,)","(0,)","['setHue:15', 'setColorTemperature:5500']",2,0.004838466644287109,736,742
464,"('on',)","(72,)","(5700,)","(0,)","(96,)","('on',)","(17,)","(2500,)","(46,)","(0,)","['setHue:46', 'setColorTemperature:2500', 'setLevel:17']",3,0.007189035415649414,1102,1112
465,"('on',)","(93,)","(4400,)","(46,)","(0,)","('on',)","(37,)","(4400,)","(99,)","(0,)","['setLevel:37', 'setHue:99']",2,0.004821300506591797,736,742
466,"('off',)","(34,)","(6400,)","(100,)","(0,)","('on',)","(41,)","(6400,)","(83,)","(0,)","['setLevel:41', 'setHue:83']",2,0.007185935974121094,1107,1112
467,"('on',)","(65,)","(7800,)","(100,)","(0,)","('on',)","(46,)","(7800,)","(15,)","(0,)","['setLevel:46', 'setHue:15']",2,0.0047910213470458984,736,742
468,"('on',)","(30,)","(6200,)","(0,)","(16,)","('on',)","(21,)","(6200,)","(0,)","(11,)","['setSaturation:11', 'setLevel:21']",2,0.004753589630126953,734,740
469,"('on',)","(75,)","(7400,)","(0,)","(76,)","('on',)","(27,)","(7400,)","(0,)","(98,)","['setLevel:27', 'setSaturation:98']",2,0.004807472229003906,734,740
470,"('on',)","(13,)","(7400,)","(0,)","(92,)","('on',)","(46,)","(4100,)","(0,)","(95,)","['setColorTemperature:4100', 'setLevel:46', 'setSaturation:95']",3,0.011755943298339844,1831,1850
471,"('off',)","(51,)","(8900,)","(78,)","(0,)","('on',)","(51,)","(8900,)","(24,)","(0,)",['setHue:24'],1,0.0024309158325195312,371,370
472,"('on',)","(47,)","(8100,)","(0,)","(75,)","('on',)","(47,)","(8100,)","(99,)","(0,)",['setHue:99'],1,0.002390146255493164,368,370
473,"('off',)","(27,)","(5300,)","(0,)","(54,)","('on',)","(27,)","(6000,)","(0,)","(4,)","['setSaturation:4', 'setColorTemperature:6000']",2,0.004813194274902344,737,739
474,"('on',)","(53,)","(4700,)","(0,)","(98,)","('on',)","(21,)","(4700,)","(14,)","(0,)","['setHue:14', 'setLevel:21']",2,0.004731655120849609,735,741
475,"('on',)","(73,)","(6500,)","(0,)","(9,)","('on',)","(73,)","(7900,)","(31,)","(0,)","['setHue:31', 'setColorTemperature:7900']",2,0.004747629165649414,735,741
476,"('off',)","(34,)","(5800,)","(82,)","(0,)","('on',)","(34,)","(5800,)","(0,)","(89,)",['setSaturation:89'],1,0.0024051666259765625,371,370
477,"('on',)","(19,)","(7100,)","(86,)","(0,)","('on',)","(19,)","(4800,)","(34,)","(0,)","['setHue:34', 'setColorTemperature:4800']",2,0.004750251770019531,736,742
478,"('off',)","(46,)","(6900,)","(77,)","(0,)","('on',)","(29,)","(6900,)","(0,)","(10,)","['setSaturation:10', 'setLevel:29']",2,0.004772186279296875,738,740
479,"('off',)","(51,)","(5300,)","(0,)","(81,)","('on',)","(51,)","(3300,)","(65,)","(0,)","['setHue:65', 'setColorTemperature:3300']",2,0.004759788513183594,738,740
480,"('on',)","(15,)","(7700,)","(0,)","(56,)","('on',)","(15,)","(7700,)","(0,)","(81,)",['setSaturation:81'],1,0.0024156570434570312,368,370
481,"('off',)","(37,)","(5800,)","(0,)","(95,)","('on',)","(46,)","(5800,)","(60,)","(0,)","['setHue:60', 'setLevel:46']",2,0.00475311279296875,738,740
482,"('on',)","(48,)","(6100,)","(0,)","(79,)","('on',)","(48,)","(8700,)","(37,)","(0,)","['setHue:37', 'setColorTemperature:8700']",2,0.004767656326293945,735,741
483,"('off',)","(93,)","(4900,)","(56,)","(0,)","('on',)","(30,)","(4900,)","(0,)","(81,)","['setSaturation:81', 'setLevel:30']",2,0.0047838687896728516,738,740
484,"('on',)","(25,)","(7300,)","(75,)","(0,)","('on',)","(25,)","(7300,)","(22,)","(0,)",['setHue:22'],1,0.002402782440185547,369,371
485,"('off',)","(75,)","(8900,)","(39,)","(0,)","('on',)","(75,)","(2600,)","(71,)","(0,)","['setColorTemperature:2600', 'setHue:71']",2,0.004791259765625,739,741
486,"('off',)","(10,)","(2700,)","(12,)","(0,)","('on',)","(10,)","(7600,)","(0,)","(13,)","['setSaturation:13', 'setColorTemperature:7600']",2,0.0047724246978759766,738,740
487,"('on',)","(31,)","(5800,)","(22,)","(0,)","('on',)","(20,)","(5800,)","(98,)","(0,)","['setLevel:20', 'setHue:98']",2,0.004761457443237305,736,742
488,"('on',)","(8,)","(5300,)","(0,)","(71,)","('on',)","(84,)","(5300,)","(77,)","(0,)","['setHue:77', 'setLevel:84']",2,0.004720211029052734,735,741
489,"('on',)","(7,)","(5100,)","(42,)","(0,)","('on',)","(7,)","(6800,)","(0,)","(58,)","['setSaturation:58', 'setColorTemperature:6800']",2,0.0047435760498046875,735,741
490,"('on',)","(97,)","(8300,)","(0,)","(80,)","('on',)","(19,)","(4200,)","(0,)","(37,)","['setSaturation:37', 'setColorTemperature:4200', 'setLevel:19']",3,0.007275581359863281,1100,1110
491,"('off',)","(69,)","(5100,)","(59,)","(0,)","('on',)","(60,)","(8400,)","(71,)","(0,)","['setLevel:60', 'setColorTemperature:8400', 'setHue:71']",3,0.014293432235717773,2207,2225
492,"('on',)","(69,)","(4600,)","(26,)","(0,)","('on',)","(69,)","(6100,)","(19,)","(0,)","['setHue:19', 'setColorTemperature:6100']",2,0.0048062801361083984,736,742
493,"('on',)","(89,)","(5200,)","(0,)","(51,)","('on',)","(99,)","(5200,)","(83,)","(0,)","['setHue:83', 'setLevel:99']",2,0.004808664321899414,735,741
494,"('off',)","(80,)","(7300,)","(0,)","(77,)","('on',)","(35,)","(7300,)","(16,)","(0,)","['setHue:16', 'setLevel:35']",2,0.00479435920715332,738,740
495,"('on',)","(13,)","(2300,)","(0,)","(81,)","('on',)","(13,)","(2700,)","(0,)","(67,)","['setSaturation:67', 'setColorTemperature:2700']",2,0.004756927490234375,734,740
496,"('on',)","(2,)","(4900,)","(24,)","(0,)","('on',)","(55,)","(4900,)","(24,)","(0,)",['setLevel:55'],1,0.0023915767669677734,369,371
497,"('on',)","(24,)","(6800,)","(0,)","(89,)","('on',)","(89,)","(6800,)","(0,)","(6,)","['setSaturation:6', 'setLevel:89']",2,0.004750967025756836,734,740
498,"('on',)","(83,)","(6600,)","(62,)","(0,)","('on',)","(83,)","(6600,)","(0,)","(83,)",['setSaturation:83'],1,0.002427339553833008,369,371
499,"('on',)","(98,)","(2700,)","(8,)","(0,)","('on',)","(60,)","(2700,)","(0,)","(57,)","['setSaturation:57', 'setLevel:60']",2,0.004790544509887695,735,741
500,"('off',)","(24,)","(3800,)","(71,)","(0,)","('on',)","(94,)","(3800,)","(93,)","(0,)","['setLevel:94', 'setHue:93']",2,0.007140636444091797,1107,1112
501,"('on',)","(89,)","(4100,)","(0,)","(26,)","('on',)","(28,)","(4100,)","(14,)","(0,)","['setHue:14', 'setLevel:28']",2,0.0047473907470703125,735,741
502,"('off',)","(49,)","(8200,)","(0,)","(82,)","('on',)","(49,)","(4000,)","(5,)","(0,)","['setHue:5', 'setColorTemperature:4000']",2,0.00478672981262207,738,740
503,"('on',)","(28,)","(7400,)","(0,)","(22,)","('on',)","(83,)","(7400,)","(57,)","(0,)","['setHue:57', 'setLevel:83']",2,0.004766941070556641,735,741
504,"('off',)","(43,)","(4300,)","(0,)","(0,)","('on',)","(90,)","(4300,)","(5,)","(0,)","['setLevel:90', 'setHue:5']",2,0.007080554962158203,1106,1110
505,"('off',)","(9,)","(5200,)","(67,)","(0,)","('on',)","(4,)","(8800,)","(67,)","(0,)","['setLevel:4', 'setColorTemperature:8800']",2,0.00479888916015625,739,741
506,"('on',)","(35,)","(4100,)","(0,)","(81,)","('on',)","(35,)","(6300,)","(67,)","(0,)","['setHue:67', 'setColorTemperature:6300']",2,0.0047914981842041016,735,741
507,"('off',)","(84,)","(6000,)","(0,)","(4,)","('on',)","(84,)","(3900,)","(26,)","(0,)","['setHue:26', 'setColorTemperature:3900']",2,0.0047566890716552734,738,740
508,"('on',)","(32,)","(6700,)","(27,)","(0,)","('on',)","(73,)","(6700,)","(48,)","(0,)","['setLevel:73', 'setHue:48']",2,0.0071277618408203125,1103,1113
509,"('on',)","(56,)","(4400,)","(93,)","(0,)","('on',)","(46,)","(5900,)","(70,)","(0,)","['setHue:70', 'setLevel:46', 'setColorTemperature:5900']",3,0.00714421272277832,1103,1113
510,"('on',)","(77,)","(8600,)","(0,)","(49,)","('on',)","(73,)","(8600,)","(32,)","(0,)","['setHue:32', 'setLevel:73']",2,0.004842996597290039,735,741
511,"('on',)","(99,)","(5600,)","(0,)","(32,)","('on',)","(77,)","(2400,)","(79,)","(0,)","['setHue:79', 'setColorTemperature:2400', 'setLevel:77']",3,0.007112979888916016,1102,1112
512,"('off',)","(17,)","(6700,)","(95,)","(0,)","('on',)","(97,)","(6700,)","(83,)","(0,)","['setHue:83', 'setLevel:97']",2,0.00476527214050293,739,741
513,"('on',)","(90,)","(4200,)","(0,)","(98,)","('on',)","(32,)","(4300,)","(62,)","(0,)","['setHue:62', 'setLevel:32', 'setColorTemperature:4300']",3,0.0071201324462890625,1102,1112
514,"('on',)","(45,)","(3900,)","(0,)","(58,)","('on',)","(62,)","(3900,)","(0,)","(57,)","['setSaturation:57', 'setLevel:62']",2,0.0047457218170166016,734,740
515,"('on',)","(66,)","(7600,)","(40,)","(0,)","('on',)","(69,)","(7600,)","(0,)","(97,)","['setSaturation:97', 'setLevel:69']",2,0.00474238395690918,735,741
516,"('on',)","(20,)","(6300,)","(0,)","(0,)","('on',)","(60,)","(6300,)","(24,)","(0,)","['setLevel:60', 'setHue:24']",2,0.007081508636474609,1103,1111
517,"('on',)","(85,)","(3400,)","(0,)","(43,)","('on',)","(61,)","(6800,)","(52,)","(0,)","['setHue:52', 'setLevel:61', 'setColorTemperature:6800']",3,0.007103919982910156,1102,1112
518,"('off',)","(56,)","(7800,)","(91,)","(0,)","('on',)","(44,)","(7800,)","(0,)","(98,)","['setSaturation:98', 'setLevel:44']",2,0.00476837158203125,738,740
519,"('on',)","(44,)","(7400,)","(0,)","(13,)","('on',)","(72,)","(8100,)","(0,)","(47,)","['setLevel:72', 'setColorTemperature:8100', 'setSaturation:47']",3,0.01688528060913086,2558,2590
520,"('off',)","(2,)","(7900,)","(76,)","(0,)","('on',)","(2,)","(6400,)","(0,)","(42,)","['setSaturation:42', 'setColorTemperature:6400']",2,0.004819154739379883,738,740
521,"('on',)","(84,)","(3400,)","(0,)","(0,)","('on',)","(67,)","(6500,)","(14,)","(0,)","['setLevel:67', 'setColorTemperature:6500', 'setHue:14']",3,0.014171600341796875,2202,2222
522,"('off',)","(92,)","(4900,)","(0,)","(57,)","('on',)","(61,)","(5000,)","(41,)","(0,)","['setHue:41', 'setLevel:61', 'setColorTemperature:5000']",3,0.007220745086669922,1105,1111
523,"('on',)","(96,)","(2700,)","(94,)","(0,)","('on',)","(96,)","(5600,)","(0,)","(9,)","['setSaturation:9', 'setColorTemperature:5600']",2,0.004825592041015625,735,741
524,"('off',)","(3,)","(7600,)","(51,)","(0,)","('on',)","(3,)","(2400,)","(63,)","(0,)","['setColorTemperature:2400', 'setHue:63']",2,0.00477290153503418,739,741
525,"('off',)","(74,)","(5100,)","(0,)","(46,)","('on',)","(3,)","(4800,)","(0,)","(46,)","['setColorTemperature:4800', 'setLevel:3']",2,0.004772663116455078,737,739
526,"('on',)","(39,)","(7600,)","(0,)","(80,)","('on',)","(76,)","(7600,)","(0,)","(48,)","['setSaturation:48', 'setLevel:76']",2,0.004837512969970703,734,740
527,"('off',)","(29,)","(7500,)","(16,)","(0,)","('on',)","(85,)","(7500,)","(0,)","(83,)","['setSaturation:83', 'setLevel:85']",2,0.004797220230102539,738,740
528,"('off',)","(53,)","(7200,)","(90,)","(0,)","('on',)","(53,)","(5600,)","(2,)","(0,)","['setHue:2', 'setColorTemperature:5600']",2,0.004737377166748047,739,741
529,"('off',)","(0,)","(6300,)","(28,)","(0,)","('on',)","(74,)","(6300,)","(0,)","(73,)","['setSaturation:73', 'setLevel:74']",2,0.00469970703125,739,740
530,"('on',)","(24,)","(7400,)","(7,)","(0,)","('on',)","(82,)","(5900,)","(8,)","(0,)","['setColorTemperature:5900', 'setLevel:82', 'setHue:8']",3,0.011924505233764648,1836,1855
531,"('on',)","(37,)","(8200,)","(50,)","(0,)","('on',)","(21,)","(2800,)","(0,)","(72,)","['setSaturation:72', 'setColorTemperature:2800', 'setLevel:21']",3,0.0071239471435546875,1101,1111
532,"('on',)","(16,)","(2600,)","(0,)","(4,)","('on',)","(16,)","(2600,)","(0,)","(55,)",['setSaturation:55'],1,0.0024313926696777344,368,370
533,"('on',)","(93,)","(8100,)","(38,)","(0,)","('on',)","(93,)","(8100,)","(67,)","(0,)",['setHue:67'],1,0.0024204254150390625,369,371
534,"('off',)","(37,)","(2800,)","(72,)","(0,)","('on',)","(7,)","(2800,)","(0,)","(1,)","['setSaturation:1', 'setLevel:7']",2,0.004765987396240234,738,740
535,"('off',)","(76,)","(4600,)","(0,)","(24,)","('on',)","(76,)","(4600,)","(0,)","(49,)",['setSaturation:49'],1,0.002390146255493164,370,369
536,"('on',)","(35,)","(5100,)","(91,)","(0,)","('on',)","(35,)","(2900,)","(0,)","(41,)","['setSaturation:41', 'setColorTemperature:2900']",2,0.004857540130615234,735,741
537,"('on',)","(65,)","(2600,)","(0,)","(92,)","('on',)","(65,)","(5700,)","(60,)","(0,)","['setHue:60', 'setColorTemperature:5700']",2,0.004749298095703125,735,741
538,"('on',)","(74,)","(5500,)","(0,)","(85,)","('on',)","(74,)","(5500,)","(90,)","(0,)",['setHue:90'],1,0.0024111270904541016,368,370
539,"('off',)","(75,)","(6300,)","(0,)","(4,)","('on',)","(44,)","(5900,)","(0,)","(88,)","['setColorTemperature:5900', 'setLevel:44', 'setSaturation:88']",3,0.009514808654785156,1469,1479
540,"('on',)","(49,)","(3600,)","(0,)","(97,)","('on',)","(28,)","(3600,)","(0,)","(97,)",['setLevel:28'],1,0.002383708953857422,368,370
541,"('on',)","(23,)","(5500,)","(0,)","(6,)","('on',)","(97,)","(3400,)","(2,)","(0,)","['setHue:2', 'setColorTemperature:3400', 'setLevel:97']",3,0.007163524627685547,1102,1112
542,"('off',)","(7,)","(6600,)","(74,)","(0,)","('on',)","(7,)","(5200,)","(58,)","(0,)","['setHue:58', 'setColorTemperature:5200']",2,0.004767179489135742,739,741
543,"('on',)","(46,)","(8100,)","(21,)","(0,)","('on',)","(46,)","(8100,)","(0,)","(2,)",['setSaturation:2'],1,0.002407550811767578,369,371
544,"('on',)","(13,)","(7300,)","(0,)","(65,)","('on',)","(86,)","(8300,)","(56,)","(0,)","['setHue:56', 'setLevel:86', 'setColorTemperature:8300']",3,0.009496450424194336,1469,1483
545,"('on',)","(11,)","(6700,)","(47,)","(0,)","('on',)","(33,)","(6700,)","(0,)","(63,)","['setSaturation:63', 'setLevel:33']",2,0.004782438278198242,735,741
546,"('off',)","(55,)","(8700,)","(0,)","(62,)","('off',)","(55,)","(7600,)","(36,)","(0,)","['setHue:36', 'setColorTemperature:7600', 'setLevel:0']",3,0.0071125030517578125,1105,1111
547,"('off',)","(79,)","(8800,)","(34,)","(0,)","('on',)","(91,)","(8900,)","(0,)","(82,)","['setSaturation:82', 'setLevel:91', 'setColorTemperature:8900']",3,0.009480714797973633,1470,1480
548,"('off',)","(39,)","(8400,)","(0,)","(33,)","('on',)","(96,)","(8400,)","(0,)","(96,)","['setLevel:96', 'setSaturation:96']",2,0.007194042205810547,1104,1109
549,"('on',)","(10,)","(4500,)","(0,)","(83,)","('on',)","(14,)","(4500,)","(0,)","(52,)","['setSaturation:52', 'setLevel:14']",2,0.0048100948333740234,734,740
550,"('off',)","(46,)","(4300,)","(94,)","(0,)","('on',)","(10,)","(4300,)","(0,)","(14,)","['setSaturation:14', 'setLevel:10']",2,0.00476837158203125,738,740
551,"('off',)","(9,)","(5000,)","(0,)","(100,)","('on',)","(9,)","(5000,)","(0,)","(87,)",['setSaturation:87'],1,0.0024077892303466797,370,369
552,"('off',)","(42,)","(5300,)","(0,)","(61,)","('on',)","(42,)","(4700,)","(19,)","(0,)","['setHue:19', 'setColorTemperature:4700']",2,0.004807949066162109,738,740
553,"('on',)","(37,)","(4000,)","(25,)","(0,)","('on',)","(59,)","(4100,)","(0,)","(18,)","['setSaturation:18', 'setLevel:59', 'setColorTemperature:4100']",3,0.00948953628540039,1467,1481
554,"('on',)","(63,)","(3500,)","(37,)","(0,)","('on',)","(63,)","(8500,)","(86,)","(0,)","['setColorTemperature:8500', 'setHue:86']",2,0.007111072540283203,1103,1113
555,"('off',)","(82,)","(5100,)","(60,)","(0,)","('on',)","(68,)","(8200,)","(0,)","(41,)","['setSaturation:41', 'setLevel:68', 'setColorTemperature:8200']",3,0.007147312164306641,1104,1110
556,"('off',)","(71,)","(6700,)","(79,)","(0,)","('on',)","(71,)","(6700,)","(0,)","(66,)",['setSaturation:66'],1,0.0023946762084960938,371,370
557,"('on',)","(33,)","(2500,)","(0,)","(42,)","('on',)","(25,)","(6800,)","(14,)","(0,)","['setHue:14', 'setLevel:25', 'setColorTemperature:6800']",3,0.007137775421142578,1102,1112
558,"('on',)","(73,)","(3900,)","(0,)","(31,)","('on',)","(4,)","(3900,)","(0,)","(17,)","['setSaturation:17', 'setLevel:4']",2,0.004730224609375,734,740
559,"('on',)","(77,)","(5500,)","(0,)","(75,)","('on',)","(71,)","(5500,)","(41,)","(0,)","['setHue:41', 'setLevel:71']",2,0.004758596420288086,735,741
560,"('on',)","(40,)","(5200,)","(91,)","(0,)","('on',)","(19,)","(5200,)","(55,)","(0,)","['setHue:55', 'setLevel:19']",2,0.004775524139404297,736,742
561,"('off',)","(19,)","(2800,)","(0,)","(78,)","('on',)","(19,)","(4100,)","(51,)","(0,)","['setHue:51', 'setColorTemperature:4100']",2,0.0048007965087890625,738,740
562,"('on',)","(1,)","(3400,)","(0,)","(1,)","('on',)","(95,)","(3400,)","(0,)","(56,)","['setLevel:95', 'setSaturation:56']",2,0.007086277008056641,1100,1108
563,"('on',)","(71,)","(2900,)","(0,)","(82,)","('on',)","(57,)","(2900,)","(39,)","(0,)","['setHue:39', 'setLevel:57']",2,0.004761934280395508,735,741
564,"('on',)","(56,)","(7800,)","(0,)","(97,)","('on',)","(4,)","(4300,)","(0,)","(18,)","['setSaturation:18', 'setColorTemperature:4300', 'setLevel:4']",3,0.007117033004760742,1100,1110
565,"('on',)","(50,)","(5100,)","(0,)","(81,)","('on',)","(8,)","(4500,)","(0,)","(81,)","['setColorTemperature:4500', 'setLevel:8']",2,0.0047342777252197266,734,740
566,"('off',)","(26,)","(7600,)","(62,)","(0,)","('on',)","(33,)","(6600,)","(62,)","(0,)","['setColorTemperature:6600', 'setLevel:33']",2,0.004759311676025391,739,741
567,"('off',)","(95,)","(8000,)","(96,)","(0,)","('on',)","(95,)","(5800,)","(5,)","(0,)","['setHue:5', 'setColorTemperature:5800']",2,0.0048084259033203125,739,741
568,"('on',)","(53,)","(5200,)","(31,)","(0,)","('on',)","(53,)","(6700,)","(0,)","(86,)","['setSaturation:86', 'setColorTemperature:6700']",2,0.004758358001708984,735,741
569,"('on',)","(75,)","(7900,)","(61,)","(0,)","('on',)","(75,)","(7900,)","(82,)","(0,)",['setHue:82'],1,0.0024781227111816406,369,371
570,"('on',)","(95,)","(2500,)","(19,)","(0,)","('on',)","(95,)","(2500,)","(92,)","(0,)",['setHue:92'],1,0.002409696578979492,369,371
571,"('on',)","(97,)","(8000,)","(33,)","(0,)","('on',)","(92,)","(4800,)","(70,)","(0,)","['setColorTemperature:4800', 'setLevel:92', 'setHue:70']",3,0.009518623352050781,1469,1484
572,"('on',)","(81,)","(8400,)","(0,)","(51,)","('on',)","(42,)","(8100,)","(0,)","(51,)","['setColorTemperature:8100', 'setLevel:42']",2,0.004726409912109375,734,740
573,"('off',)","(66,)","(6100,)","(35,)","(0,)","('on',)","(19,)","(7200,)","(35,)","(0,)","['setLevel:19', 'setColorTemperature:7200']",2,0.004759550094604492,739,741
574,"('off',)","(94,)","(4600,)","(7,)","(0,)","('on',)","(53,)","(3100,)","(34,)","(0,)","['setHue:34', 'setColorTemperature:3100', 'setLevel:53']",3,0.007155418395996094,1106,1112
575,"('off',)","(85,)","(8000,)","(0,)","(76,)","('on',)","(98,)","(8000,)","(77,)","(0,)","['setHue:77', 'setLevel:98']",2,0.004761219024658203,738,740
576,"('on',)","(30,)","(8400,)","(0,)","(89,)","('on',)","(13,)","(8400,)","(24,)","(0,)","['setHue:24', 'setLevel:13']",2,0.004803895950317383,735,741
577,"('off',)","(18,)","(5400,)","(83,)","(0,)","('on',)","(56,)","(4100,)","(13,)","(0,)","['setHue:13', 'setColorTemperature:4100', 'setLevel:56']",3,0.007124185562133789,1106,1112
578,"('off',)","(56,)","(5100,)","(0,)","(79,)","('on',)","(12,)","(5100,)","(0,)","(91,)","['setLevel:12', 'setSaturation:91']",2,0.004726409912109375,737,739
579,"('off',)","(25,)","(6800,)","(63,)","(0,)","('on',)","(76,)","(6800,)","(0,)","(18,)","['setSaturation:18', 'setLevel:76']",2,0.004755496978759766,738,740
580,"('on',)","(42,)","(6700,)","(0,)","(29,)","('on',)","(61,)","(5500,)","(0,)","(29,)","['setColorTemperature:5500', 'setLevel:61']",2,0.0047760009765625,734,740
581,"('on',)","(76,)","(2600,)","(16,)","(0,)","('on',)","(44,)","(8200,)","(88,)","(0,)","['setLevel:44', 'setColorTemperature:8200', 'setHue:88']",3,0.014324188232421875,2202,2226
582,"('on',)","(23,)","(2600,)","(98,)","(0,)","('on',)","(4,)","(8400,)","(55,)","(0,)","['setHue:55', 'setLevel:4', 'setColorTemperature:8400']",3,0.009447336196899414,1470,1484
583,"('on',)","(27,)","(4200,)","(30,)","(0,)","('on',)","(63,)","(4200,)","(0,)","(11,)","['setSaturation:11', 'setLevel:63']",2,0.004812002182006836,735,741
584,"('on',)","(79,)","(7600,)","(37,)","(0,)","('on',)","(75,)","(7600,)","(64,)","(0,)","['setLevel:75', 'setHue:64']",2,0.004802227020263672,736,742
585,"('off',)","(39,)","(3900,)","(23,)","(0,)","('on',)","(59,)","(3900,)","(3,)","(0,)","['setLevel:59', 'setHue:3']",2,0.0071430206298828125,1107,1112
586,"('off',)","(3,)","(5000,)","(0,)","(9,)","('on',)","(38,)","(5800,)","(0,)","(86,)","['setSaturation:86', 'setLevel:38', 'setColorTemperature:5800']",3,0.009416580200195312,1469,1479
587,"('on',)","(7,)","(2200,)","(65,)","(0,)","('on',)","(63,)","(4900,)","(0,)","(67,)","['setSaturation:67', 'setLevel:63', 'setColorTemperature:4900']",3,0.0071010589599609375,1101,1108
588,"('on',)","(99,)","(4200,)","(0,)","(19,)","('on',)","(99,)","(4200,)","(78,)","(0,)",['setHue:78'],1,0.0023996829986572266,368,370
589,"('on',)","(96,)","(5000,)","(0,)","(92,)","('on',)","(96,)","(3800,)","(60,)","(0,)","['setHue:60', 'setColorTemperature:3800']",2,0.004785776138305664,735,741
590,"('on',)","(54,)","(8700,)","(14,)","(0,)","('on',)","(54,)","(8700,)","(23,)","(0,)",['setHue:23'],1,0.002442598342895508,369,371
591,"('on',)","(61,)","(7800,)","(43,)","(0,)","('on',)","(35,)","(4800,)","(43,)","(0,)","['setColorTemperature:4800', 'setLevel:35']",2,0.004804134368896484,736,742
592,"('off',)","(50,)","(3400,)","(0,)","(47,)","('on',)","(66,)","(3400,)","(0,)","(18,)","['setSaturation:18', 'setLevel:66']",2,0.004751443862915039,737,739
593,"('off',)","(88,)","(6700,)","(45,)","(0,)","('on',)","(88,)","(3900,)","(0,)","(34,)","['setSaturation:34', 'setColorTemperature:3900']",2,0.0048100948333740234,738,740
594,"('on',)","(66,)","(5400,)","(0,)","(17,)","('on',)","(98,)","(5400,)","(0,)","(22,)","['setLevel:98', 'setSaturation:22']",2,0.007148027420043945,1100,1110
595,"('off',)","(65,)","(5100,)","(44,)","(0,)","('on',)","(91,)","(6600,)","(44,)","(0,)","['setLevel:91', 'setColorTemperature:6600']",2,0.007180690765380859,1107,1112
596,"('on',)","(14,)","(7000,)","(0,)","(15,)","('on',)","(42,)","(7000,)","(0,)","(74,)","['setLevel:42', 'setSaturation:74']",2,0.007094621658325195,1100,1110
597,"('on',)","(10,)","(3200,)","(0,)","(59,)","('on',)","(60,)","(3200,)","(73,)","(0,)","['setHue:73', 'setLevel:60']",2,0.004758119583129883,735,741
598,"('on',)","(46,)","(5500,)","(95,)","(0,)","('on',)","(46,)","(3600,)","(83,)","(0,)","['setHue:83', 'setColorTemperature:3600']",2,0.004761934280395508,736,742
599,"('on',)","(42,)","(8300,)","(0,)","(0,)","('on',)","(1,)","(6200,)","(0,)","(0,)","['setColorTemperature:6200', 'setLevel:1']",2,0.004697561264038086,736,740
600,"('off',)","(36,)","(3200,)","(23,)","(0,)","('on',)","(31,)","(3200,)","(0,)","(5,)","['setSaturation:5', 'setLevel:31']",2,0.004732847213745117,738,740
601,"('off',)","(34,)","(6400,)","(44,)","(0,)","('on',)","(81,)","(8000,)","(0,)","(53,)","['setSaturation:53', 'setLevel:81', 'setColorTemperature:8000']",3,0.009511232376098633,1470,1480
