,prev,prev,prev,prev,prev,next,next,next,next,next,plan,plan,plan,plan,plan
289,"('on',)","(2,)","(4900,)","(0,)","(84,)","('on',)","(21,)","(4900,)","(6,)","(0,)","['setHue:6', 'setLevel:21']",2,0.0047512054443359375,735,741
290,"('off',)","(75,)","(8300,)","(0,)","(80,)","('on',)","(79,)","(8300,)","(76,)","(0,)","['setHue:76', 'setLevel:79']",2,0.0047304630279541016,738,740
291,"('on',)","(51,)","(3400,)","(51,)","(0,)","('on',)","(51,)","(6000,)","(0,)","(98,)","['setSaturation:98', 'setColorTemperature:6000']",2,0.0047719478607177734,735,741
292,"('off',)","(28,)","(2600,)","(0,)","(44,)","('on',)","(39,)","(5600,)","(17,)","(0,)","['setHue:17', 'setLevel:39', 'setColorTemperature:5600']",3,0.009537458419799805,1472,1482
293,"('off',)","(46,)","(5100,)","(0,)","(69,)","('on',)","(59,)","(4900,)","(0,)","(86,)","['setColorTemperature:4900', 'setLevel:59', 'setSaturation:86']",3,0.01187586784362793,1835,1849
294,"('on',)","(91,)","(5200,)","(32,)","(0,)","('on',)","(44,)","(6400,)","(0,)","(76,)","['setSaturation:76', 'setLevel:44', 'setColorTemperature:6400']",3,0.00718235969543457,1101,1111
295,"('on',)","(13,)","(5000,)","(73,)","(0,)","('on',)","(13,)","(8300,)","(9,)","(0,)","['setColorTemperature:8300', 'setHue:9']",2,0.007105588912963867,1103,1113
296,"('off',)","(76,)","(7200,)","(0,)","(97,)","('on',)","(19,)","(7200,)","(0,)","(39,)","['setSaturation:39', 'setLevel:19']",2,0.004804849624633789,737,739
297,"('on',)","(0,)","(6200,)","(0,)","(37,)","('on',)","(42,)","(6200,)","(0,)","(44,)","['setLevel:42', 'setSaturation:44']",2,0.00707244873046875,1103,1110
298,"('off',)","(31,)","(3200,)","(0,)","(29,)","('on',)","(31,)","(5900,)","(0,)","(75,)","['setColorTemperature:5900', 'setSaturation:75']",2,0.007116794586181641,1104,1109
299,"('off',)","(66,)","(6900,)","(74,)","(0,)","('on',)","(95,)","(4000,)","(0,)","(96,)","['setSaturation:96', 'setColorTemperature:4000', 'setLevel:95']",3,0.007185220718383789,1104,1110
300,"('on',)","(29,)","(2500,)","(0,)","(70,)","('on',)","(2,)","(2500,)","(0,)","(98,)","['setLevel:2', 'setSaturation:98']",2,0.004793643951416016,734,740
301,"('off',)","(70,)","(6400,)","(11,)","(0,)","('on',)","(6,)","(6400,)","(49,)","(0,)","['setLevel:6', 'setHue:49']",2,0.004807233810424805,739,741
302,"('on',)","(5,)","(6100,)","(0,)","(6,)","('on',)","(5,)","(6100,)","(34,)","(0,)",['setHue:34'],1,0.0024297237396240234,368,370
303,"('on',)","(23,)","(7900,)","(0,)","(9,)","('on',)","(23,)","(2900,)","(0,)","(22,)","['setSaturation:22', 'setColorTemperature:2900']",2,0.004787921905517578,734,740
304,"('off',)","(44,)","(3100,)","(0,)","(50,)","('on',)","(62,)","(4300,)","(7,)","(0,)","['setHue:7', 'setLevel:62', 'setColorTemperature:4300']",3,0.009517908096313477,1472,1482
305,"('on',)","(25,)","(2700,)","(98,)","(0,)","('on',)","(25,)","(5300,)","(1,)","(0,)","['setHue:1', 'setColorTemperature:5300']",2,0.004816770553588867,736,742
306,"('on',)","(55,)","(4500,)","(0,)","(27,)","('on',)","(27,)","(5700,)","(86,)","(0,)","['setHue:86', 'setLevel:27', 'setColorTemperature:5700']",3,0.007172346115112305,1102,1112
307,"('on',)","(58,)","(8200,)","(0,)","(63,)","('on',)","(16,)","(7000,)","(0,)","(51,)","['setSaturation:51', 'setColorTemperature:7000', 'setLevel:16']",3,0.00719904899597168,1100,1110
308,"('off',)","(21,)","(3500,)","(33,)","(0,)","('on',)","(21,)","(4400,)","(22,)","(0,)","['setHue:22', 'setColorTemperature:4400']",2,0.0048656463623046875,739,741
309,"('on',)","(5,)","(4600,)","(0,)","(60,)","('on',)","(3,)","(4600,)","(0,)","(33,)","['setSaturation:33', 'setLevel:3']",2,0.004809379577636719,734,740
310,"('on',)","(60,)","(5300,)","(30,)","(0,)","('on',)","(59,)","(5300,)","(0,)","(35,)","['setSaturation:35', 'setLevel:59']",2,0.004763364791870117,735,741
311,"('on',)","(61,)","(4500,)","(0,)","(2,)","('on',)","(61,)","(3800,)","(8,)","(0,)","['setHue:8', 'setColorTemperature:3800']",2,0.004808902740478516,735,741
312,"('off',)","(56,)","(8700,)","(0,)","(98,)","('on',)","(58,)","(2800,)","(0,)","(16,)","['setSaturation:16', 'setColorTemperature:2800', 'setLevel:58']",3,0.00744175910949707,1103,1109
313,"('off',)","(57,)","(6300,)","(67,)","(0,)","('on',)","(17,)","(6300,)","(40,)","(0,)","['setHue:40', 'setLevel:17']",2,0.004836559295654297,739,741
314,"('on',)","(33,)","(2700,)","(0,)","(63,)","('on',)","(14,)","(2700,)","(0,)","(100,)","['setSaturation:100', 'setLevel:14']",2,0.004753828048706055,734,740
315,"('off',)","(2,)","(6800,)","(51,)","(0,)","('on',)","(22,)","(4000,)","(35,)","(0,)","['setHue:35', 'setColorTemperature:4000', 'setLevel:22']",3,0.007028341293334961,1106,1112
316,"('on',)","(13,)","(5200,)","(0,)","(34,)","('on',)","(68,)","(8200,)","(0,)","(66,)","['setLevel:68', 'setColorTemperature:8200', 'setSaturation:66']",3,0.016749143600463867,2558,2590
317,"('off',)","(4,)","(5800,)","(0,)","(58,)","('on',)","(39,)","(2300,)","(0,)","(10,)","['setSaturation:10', 'setColorTemperature:2300', 'setLevel:39']",3,0.007100343704223633,1103,1109
318,"('on',)","(99,)","(6200,)","(0,)","(34,)","('on',)","(48,)","(6200,)","(18,)","(0,)","['setHue:18', 'setLevel:48']",2,0.004819393157958984,735,741
319,"('on',)","(72,)","(3500,)","(50,)","(0,)","('on',)","(29,)","(2300,)","(0,)","(65,)","['setSaturation:65', 'setColorTemperature:2300', 'setLevel:29']",3,0.007234096527099609,1101,1111
320,"('off',)","(64,)","(5500,)","(53,)","(0,)","('on',)","(52,)","(3200,)","(35,)","(0,)","['setHue:35', 'setColorTemperature:3200', 'setLevel:52']",3,0.0071942806243896484,1106,1112
321,"('off',)","(13,)","(5000,)","(0,)","(61,)","('on',)","(48,)","(8800,)","(7,)","(0,)","['setHue:7', 'setLevel:48', 'setColorTemperature:8800']",3,0.009547948837280273,1472,1482
322,"('on',)","(84,)","(7000,)","(41,)","(0,)","('on',)","(2,)","(7000,)","(0,)","(15,)","['setSaturation:15', 'setLevel:2']",2,0.004769086837768555,735,741
323,"('on',)","(87,)","(5000,)","(0,)","(6,)","('on',)","(15,)","(7200,)","(0,)","(97,)","['setLevel:15', 'setColorTemperature:7200', 'setSaturation:97']",3,0.014319896697998047,2196,2220
324,"('off',)","(57,)","(4100,)","(97,)","(0,)","('on',)","(71,)","(4100,)","(26,)","(0,)","['setHue:26', 'setLevel:71']",2,0.0047740936279296875,739,741
325,"('off',)","(2,)","(6100,)","(0,)","(46,)","('on',)","(54,)","(6100,)","(51,)","(0,)","['setHue:51', 'setLevel:54']",2,0.004738569259643555,738,740
326,"('off',)","(31,)","(7300,)","(0,)","(65,)","('on',)","(93,)","(7300,)","(0,)","(96,)","['setLevel:93', 'setSaturation:96']",2,0.0071811676025390625,1104,1109
327,"('off',)","(59,)","(4000,)","(0,)","(42,)","('on',)","(91,)","(7900,)","(0,)","(23,)","['setSaturation:23', 'setLevel:91', 'setColorTemperature:7900']",3,0.009570837020874023,1469,1479
328,"('on',)","(90,)","(8900,)","(42,)","(0,)","('on',)","(67,)","(8900,)","(0,)","(47,)","['setSaturation:47', 'setLevel:67']",2,0.004846811294555664,735,741
329,"('on',)","(72,)","(8000,)","(0,)","(87,)","('on',)","(13,)","(3700,)","(0,)","(3,)","['setSaturation:3', 'setColorTemperature:3700', 'setLevel:13']",3,0.007185935974121094,1100,1110
330,"('on',)","(25,)","(3500,)","(35,)","(0,)","('on',)","(25,)","(4300,)","(0,)","(84,)","['setSaturation:84', 'setColorTemperature:4300']",2,0.004874467849731445,735,741
331,"('off',)","(65,)","(5800,)","(0,)","(41,)","('on',)","(97,)","(4500,)","(0,)","(13,)","['setSaturation:13', 'setColorTemperature:4500', 'setLevel:97']",3,0.007159233093261719,1103,1109
332,"('on',)","(32,)","(8100,)","(31,)","(0,)","('on',)","(8,)","(5800,)","(80,)","(0,)","['setColorTemperature:5800', 'setLevel:8', 'setHue:80']",3,0.011991024017333984,1836,1855
333,"('on',)","(17,)","(4900,)","(9,)","(0,)","('on',)","(82,)","(4900,)","(14,)","(0,)","['setHue:14', 'setLevel:82']",2,0.005135059356689453,736,742
334,"('on',)","(28,)","(8800,)","(0,)","(71,)","('on',)","(94,)","(8900,)","(95,)","(0,)","['setHue:95', 'setLevel:94', 'setColorTemperature:8900']",3,0.009783506393432617,1469,1483
335,"('on',)","(82,)","(7500,)","(52,)","(0,)","('on',)","(4,)","(7500,)","(78,)","(0,)","['setLevel:4', 'setHue:78']",2,0.0047931671142578125,736,742
336,"('on',)","(49,)","(8500,)","(0,)","(68,)","('on',)","(23,)","(4300,)","(0,)","(66,)","['setSaturation:66', 'setColorTemperature:4300', 'setLevel:23']",3,0.007215976715087891,1100,1110
337,"('on',)","(32,)","(6600,)","(13,)","(0,)","('on',)","(17,)","(3300,)","(0,)","(68,)","['setSaturation:68', 'setColorTemperature:3300', 'setLevel:17']",3,0.00714421272277832,1101,1111
338,"('on',)","(63,)","(8700,)","(90,)","(0,)","('on',)","(49,)","(8700,)","(53,)","(0,)","['setHue:53', 'setLevel:49']",2,0.004775047302246094,736,742
339,"('off',)","(19,)","(8800,)","(33,)","(0,)","('on',)","(52,)","(8800,)","(5,)","(0,)","['setLevel:52', 'setHue:5']",2,0.007105588912963867,1107,1112
340,"('off',)","(90,)","(3800,)","(58,)","(0,)","('on',)","(48,)","(3800,)","(0,)","(73,)","['setSaturation:73', 'setLevel:48']",2,0.0048334598541259766,738,740
341,"('on',)","(67,)","(5400,)","(71,)","(0,)","('on',)","(15,)","(5400,)","(66,)","(0,)","['setHue:66', 'setLevel:15']",2,0.004791975021362305,736,742
342,"('off',)","(62,)","(2800,)","(15,)","(0,)","('on',)","(94,)","(2800,)","(49,)","(0,)","['setLevel:94', 'setHue:49']",2,0.0071032047271728516,1107,1112
343,"('on',)","(46,)","(5400,)","(0,)","(38,)","('on',)","(81,)","(5400,)","(0,)","(44,)","['setLevel:81', 'setSaturation:44']",2,0.0071260929107666016,1100,1110
344,"('on',)","(95,)","(3400,)","(0,)","(47,)","('on',)","(29,)","(7300,)","(0,)","(88,)","['setLevel:29', 'setColorTemperature:7300', 'setSaturation:88']",3,0.014334917068481445,2196,2220
345,"('off',)","(49,)","(5500,)","(0,)","(85,)","('on',)","(76,)","(5500,)","(29,)","(0,)","['setHue:29', 'setLevel:76']",2,0.0048215389251708984,738,740
346,"('off',)","(52,)","(4700,)","(0,)","(0,)","('on',)","(26,)","(4700,)","(77,)","(0,)","['setLevel:26', 'setHue:77']",2,0.004738330841064453,738,739
347,"('on',)","(12,)","(4700,)","(4,)","(0,)","('on',)","(12,)","(7800,)","(0,)","(9,)","['setSaturation:9', 'setColorTemperature:7800']",2,0.004809379577636719,735,741
348,"('on',)","(11,)","(2600,)","(33,)","(0,)","('on',)","(71,)","(2600,)","(0,)","(19,)","['setSaturation:19', 'setLevel:71']",2,0.00480198860168457,735,741
349,"('off',)","(69,)","(4900,)","(0,)","(76,)","('on',)","(42,)","(4900,)","(98,)","(0,)","['setHue:98', 'setLevel:42']",2,0.004845857620239258,738,740
350,"('on',)","(92,)","(7500,)","(43,)","(0,)","('on',)","(92,)","(8200,)","(0,)","(46,)","['setSaturation:46', 'setColorTemperature:8200']",2,0.0048370361328125,735,741
351,"('off',)","(15,)","(3800,)","(82,)","(0,)","('on',)","(90,)","(3300,)","(94,)","(0,)","['setColorTemperature:3300', 'setLevel:90', 'setHue:94']",3,0.012015104293823242,1840,1854
352,"('on',)","(96,)","(2400,)","(27,)","(0,)","('on',)","(86,)","(2400,)","(36,)","(0,)","['setLevel:86', 'setHue:36']",2,0.004815578460693359,736,742
353,"('on',)","(75,)","(2600,)","(0,)","(94,)","('on',)","(2,)","(3300,)","(0,)","(86,)","['setSaturation:86', 'setLevel:2', 'setColorTemperature:3300']",3,0.0071430206298828125,1100,1110
354,"('off',)","(11,)","(7800,)","(10,)","(0,)","('off',)","(11,)","(2700,)","(0,)","(98,)","['setSaturation:98', 'setColorTemperature:2700', 'setLevel:0']",3,0.007141828536987305,1104,1110
355,"('on',)","(30,)","(3100,)","(0,)","(78,)","('on',)","(94,)","(6400,)","(0,)","(65,)","['setSaturation:65', 'setLevel:94', 'setColorTemperature:6400']",3,0.009747028350830078,1466,1480
356,"('off',)","(70,)","(8900,)","(0,)","(5,)","('on',)","(3,)","(7900,)","(84,)","(0,)","['setHue:84', 'setColorTemperature:7900', 'setLevel:3']",3,0.007109165191650391,1105,1111
357,"('off',)","(33,)","(5000,)","(14,)","(0,)","('on',)","(25,)","(5000,)","(0,)","(3,)","['setSaturation:3', 'setLevel:25']",2,0.004801750183105469,738,740
358,"('off',)","(87,)","(5500,)","(8,)","(0,)","('on',)","(40,)","(4800,)","(8,)","(0,)","['setColorTemperature:4800', 'setLevel:40']",2,0.004793405532836914,739,741
359,"('on',)","(84,)","(4900,)","(0,)","(90,)","('on',)","(84,)","(8300,)","(0,)","(67,)","['setSaturation:67', 'setColorTemperature:8300']",2,0.004765033721923828,734,740
360,"('on',)","(95,)","(6500,)","(0,)","(76,)","('on',)","(74,)","(5100,)","(0,)","(76,)","['setColorTemperature:5100', 'setLevel:74']",2,0.004799365997314453,734,740
361,"('on',)","(43,)","(6300,)","(9,)","(0,)","('on',)","(70,)","(5800,)","(11,)","(0,)","['setHue:11', 'setColorTemperature:5800', 'setLevel:70']",3,0.007148027420043945,1103,1113
362,"('off',)","(38,)","(2500,)","(13,)","(0,)","('on',)","(64,)","(2700,)","(50,)","(0,)","['setLevel:64', 'setColorTemperature:2700', 'setHue:50']",3,0.016794443130493164,2570,2596
363,"('off',)","(88,)","(7900,)","(43,)","(0,)","('on',)","(92,)","(3800,)","(38,)","(0,)","['setHue:38', 'setColorTemperature:3800', 'setLevel:92']",3,0.0071544647216796875,1106,1112
364,"('on',)","(90,)","(4100,)","(2,)","(0,)","('on',)","(45,)","(8800,)","(0,)","(90,)","['setSaturation:90', 'setLevel:45', 'setColorTemperature:8800']",3,0.00719761848449707,1101,1111
365,"('off',)","(53,)","(6300,)","(43,)","(0,)","('on',)","(57,)","(6300,)","(73,)","(0,)","['setLevel:57', 'setHue:73']",2,0.0073735713958740234,1107,1112
366,"('on',)","(64,)","(6900,)","(0,)","(42,)","('on',)","(70,)","(6900,)","(72,)","(0,)","['setHue:72', 'setLevel:70']",2,0.004779815673828125,735,741
367,"('off',)","(99,)","(8300,)","(0,)","(85,)","('on',)","(2,)","(3900,)","(0,)","(68,)","['setSaturation:68', 'setColorTemperature:3900', 'setLevel:2']",3,0.0071070194244384766,1103,1109
368,"('off',)","(50,)","(2900,)","(0,)","(91,)","('on',)","(56,)","(4900,)","(0,)","(41,)","['setSaturation:41', 'setLevel:56', 'setColorTemperature:4900']",3,0.009577035903930664,1469,1479
369,"('on',)","(36,)","(6600,)","(39,)","(0,)","('on',)","(95,)","(6600,)","(67,)","(0,)","['setLevel:95', 'setHue:67']",2,0.007153987884521484,1103,1113
370,"('on',)","(55,)","(6600,)","(32,)","(0,)","('on',)","(98,)","(6600,)","(22,)","(0,)","['setHue:22', 'setLevel:98']",2,0.0047893524169921875,736,742
371,"('on',)","(42,)","(2700,)","(55,)","(0,)","('on',)","(42,)","(6100,)","(0,)","(28,)","['setSaturation:28', 'setColorTemperature:6100']",2,0.0048296451568603516,735,741
372,"('off',)","(85,)","(8900,)","(90,)","(0,)","('on',)","(39,)","(2500,)","(40,)","(0,)","['setHue:40', 'setColorTemperature:2500', 'setLevel:39']",3,0.007131338119506836,1106,1112
373,"('on',)","(62,)","(7100,)","(0,)","(5,)","('on',)","(80,)","(4200,)","(0,)","(34,)","['setSaturation:34', 'setColorTemperature:4200', 'setLevel:80']",3,0.007222414016723633,1100,1110
374,"('off',)","(31,)","(3600,)","(89,)","(0,)","('on',)","(31,)","(3600,)","(80,)","(0,)",['setHue:80'],1,0.002483367919921875,371,370
375,"('on',)","(52,)","(3300,)","(2,)","(0,)","('on',)","(52,)","(2800,)","(0,)","(96,)","['setSaturation:96', 'setColorTemperature:2800']",2,0.004843235015869141,735,741
376,"('off',)","(19,)","(7100,)","(0,)","(63,)","('off',)","(93,)","(7200,)","(0,)","(8,)","['setLevel:93', 'setColorTemperature:7200', 'setSaturation:8', 'setLevel:0']",4,0.03356003761291504,5105,5173
377,"('on',)","(90,)","(2200,)","(87,)","(0,)","('on',)","(95,)","(6300,)","(95,)","(0,)","['setLevel:95', 'setColorTemperature:6300', 'setHue:95']",3,0.016679763793945312,2565,2593
378,"('off',)","(1,)","(5900,)","(0,)","(69,)","('on',)","(1,)","(3300,)","(0,)","(86,)","['setColorTemperature:3300', 'setSaturation:86']",2,0.004764556884765625,736,737
379,"('on',)","(21,)","(7800,)","(45,)","(0,)","('on',)","(5,)","(7800,)","(0,)","(62,)","['setSaturation:62', 'setLevel:5']",2,0.004729747772216797,735,741
380,"('on',)","(95,)","(7900,)","(0,)","(99,)","('on',)","(56,)","(7900,)","(0,)","(48,)","['setSaturation:48', 'setLevel:56']",2,0.004787445068359375,734,740
381,"('off',)","(57,)","(6000,)","(0,)","(45,)","('on',)","(20,)","(7700,)","(99,)","(0,)","['setHue:99', 'setLevel:20', 'setColorTemperature:7700']",3,0.0070917606353759766,1105,1111
382,"('on',)","(95,)","(6200,)","(0,)","(71,)","('on',)","(56,)","(4500,)","(0,)","(50,)","['setSaturation:50', 'setColorTemperature:4500', 'setLevel:56']",3,0.007102012634277344,1100,1110
383,"('off',)","(29,)","(4000,)","(74,)","(0,)","('on',)","(54,)","(4000,)","(0,)","(80,)","['setSaturation:80', 'setLevel:54']",2,0.00478816032409668,738,740
384,"('off',)","(44,)","(4100,)","(0,)","(54,)","('on',)","(97,)","(7300,)","(19,)","(0,)","['setHue:19', 'setLevel:97', 'setColorTemperature:7300']",3,0.009866714477539062,1472,1482
385,"('on',)","(50,)","(4300,)","(0,)","(46,)","('on',)","(51,)","(7900,)","(63,)","(0,)","['setHue:63', 'setLevel:51', 'setColorTemperature:7900']",3,0.009575128555297852,1469,1483
386,"('off',)","(35,)","(7700,)","(0,)","(97,)","('on',)","(72,)","(7700,)","(0,)","(5,)","['setSaturation:5', 'setLevel:72']",2,0.0047953128814697266,737,739
387,"('on',)","(76,)","(3800,)","(0,)","(47,)","('on',)","(4,)","(3800,)","(0,)","(82,)","['setLevel:4', 'setSaturation:82']",2,0.004727363586425781,734,740
388,"('off',)","(69,)","(4100,)","(0,)","(90,)","('on',)","(15,)","(4100,)","(71,)","(0,)","['setHue:71', 'setLevel:15']",2,0.004767894744873047,738,740
389,"('off',)","(82,)","(7400,)","(47,)","(0,)","('on',)","(61,)","(5500,)","(0,)","(50,)","['setSaturation:50', 'setColorTemperature:5500', 'setLevel:61']",3,0.007216453552246094,1104,1110
390,"('on',)","(51,)","(4600,)","(14,)","(0,)","('on',)","(51,)","(4600,)","(0,)","(21,)",['setSaturation:21'],1,0.002419710159301758,369,371
391,"('on',)","(64,)","(2200,)","(0,)","(42,)","('on',)","(64,)","(6800,)","(0,)","(82,)","['setColorTemperature:6800', 'setSaturation:82']",2,0.007168769836425781,1100,1108
392,"('on',)","(5,)","(5900,)","(0,)","(18,)","('on',)","(5,)","(7900,)","(0,)","(56,)","['setColorTemperature:7900', 'setSaturation:56']",2,0.0071277618408203125,1100,1110
393,"('on',)","(3,)","(6100,)","(1,)","(0,)","('on',)","(3,)","(6100,)","(0,)","(35,)",['setSaturation:35'],1,0.002396821975708008,369,371
394,"('on',)","(81,)","(5100,)","(0,)","(74,)","('on',)","(100,)","(5100,)","(81,)","(0,)","['setHue:81', 'setLevel:100']",2,0.004710197448730469,735,741
395,"('on',)","(89,)","(4200,)","(0,)","(64,)","('on',)","(89,)","(4200,)","(0,)","(59,)",['setSaturation:59'],1,0.002409219741821289,368,370
396,"('on',)","(33,)","(7700,)","(0,)","(86,)","('on',)","(19,)","(3800,)","(0,)","(64,)","['setSaturation:64', 'setColorTemperature:3800', 'setLevel:19']",3,0.0074040889739990234,1100,1110
397,"('off',)","(53,)","(5600,)","(30,)","(0,)","('on',)","(82,)","(4400,)","(0,)","(97,)","['setSaturation:97', 'setColorTemperature:4400', 'setLevel:82']",3,0.007146358489990234,1104,1110
398,"('off',)","(22,)","(5500,)","(5,)","(0,)","('on',)","(22,)","(7000,)","(4,)","(0,)","['setHue:4', 'setColorTemperature:7000']",2,0.004792451858520508,739,741
399,"('off',)","(39,)","(8100,)","(79,)","(0,)","('on',)","(39,)","(3700,)","(0,)","(10,)","['setSaturation:10', 'setColorTemperature:3700']",2,0.004830121994018555,738,740
400,"('off',)","(22,)","(5500,)","(0,)","(52,)","('on',)","(22,)","(2300,)","(0,)","(91,)","['setColorTemperature:2300', 'setSaturation:91']",2,0.004763364791870117,737,739
401,"('on',)","(95,)","(3200,)","(0,)","(39,)","('on',)","(50,)","(7200,)","(23,)","(0,)","['setHue:23', 'setLevel:50', 'setColorTemperature:7200']",3,0.00709986686706543,1102,1112
402,"('off',)","(26,)","(8300,)","(39,)","(0,)","('on',)","(88,)","(8300,)","(0,)","(5,)","['setSaturation:5', 'setLevel:88']",2,0.004773855209350586,738,740
403,"('on',)","(100,)","(5500,)","(0,)","(79,)","('on',)","(100,)","(7400,)","(58,)","(0,)","['setHue:58', 'setColorTemperature:7400']",2,0.004842042922973633,735,741
404,"('on',)","(49,)","(2600,)","(0,)","(14,)","('on',)","(63,)","(2700,)","(32,)","(0,)","['setHue:32', 'setLevel:63', 'setColorTemperature:2700']",3,0.009558916091918945,1469,1483
405,"('off',)","(57,)","(8500,)","(0,)","(99,)","('on',)","(78,)","(8500,)","(0,)","(83,)","['setSaturation:83', 'setLevel:78']",2,0.0047893524169921875,737,739
406,"('on',)","(31,)","(7200,)","(0,)","(50,)","('on',)","(42,)","(6900,)","(77,)","(0,)","['setHue:77', 'setColorTemperature:6900', 'setLevel:42']",3,0.0071985721588134766,1102,1112
407,"('off',)","(0,)","(3400,)","(18,)","(0,)","('on',)","(35,)","(7800,)","(79,)","(0,)","['setLevel:35', 'setColorTemperature:7800', 'setHue:79']",3,0.016850709915161133,2575,2596
408,"('off',)","(83,)","(4400,)","(46,)","(0,)","('on',)","(60,)","(3400,)","(0,)","(27,)","['setSaturation:27', 'setColorTemperature:3400', 'setLevel:60']",3,0.007200002670288086,1104,1110
409,"('off',)","(77,)","(8300,)","(0,)","(29,)","('on',)","(77,)","(4500,)","(0,)","(77,)","['setColorTemperature:4500', 'setSaturation:77']",2,0.004797458648681641,737,739
410,"('on',)","(78,)","(7800,)","(59,)","(0,)","('on',)","(69,)","(4200,)","(55,)","(0,)","['setHue:55', 'setColorTemperature:4200', 'setLevel:69']",3,0.007225990295410156,1103,1113
411,"('on',)","(99,)","(3300,)","(0,)","(6,)","('on',)","(99,)","(3300,)","(90,)","(0,)",['setHue:90'],1,0.002423524856567383,368,370
412,"('on',)","(74,)","(3200,)","(0,)","(30,)","('on',)","(98,)","(7300,)","(0,)","(37,)","['setLevel:98', 'setColorTemperature:7300', 'setSaturation:37']",3,0.016820430755615234,2558,2590
413,"('on',)","(32,)","(6600,)","(42,)","(0,)","('on',)","(52,)","(8200,)","(0,)","(94,)","['setSaturation:94', 'setLevel:52', 'setColorTemperature:8200']",3,0.009503841400146484,1467,1481
414,"('off',)","(26,)","(3800,)","(43,)","(0,)","('on',)","(14,)","(3800,)","(0,)","(81,)","['setSaturation:81', 'setLevel:14']",2,0.0048139095306396484,738,740
415,"('on',)","(78,)","(8100,)","(22,)","(0,)","('on',)","(36,)","(8100,)","(95,)","(0,)","['setLevel:36', 'setHue:95']",2,0.004769325256347656,736,742
416,"('off',)","(53,)","(2600,)","(89,)","(0,)","('on',)","(38,)","(2600,)","(93,)","(0,)","['setLevel:38', 'setHue:93']",2,0.004853010177612305,739,741
417,"('on',)","(24,)","(6000,)","(75,)","(0,)","('on',)","(23,)","(6000,)","(0,)","(63,)","['setSaturation:63', 'setLevel:23']",2,0.0047664642333984375,735,741
418,"('off',)","(13,)","(7400,)","(74,)","(0,)","('on',)","(68,)","(7400,)","(46,)","(0,)","['setHue:46', 'setLevel:68']",2,0.004790782928466797,739,741
419,"('off',)","(32,)","(2700,)","(63,)","(0,)","('on',)","(94,)","(6900,)","(0,)","(63,)","['setSaturation:63', 'setLevel:94', 'setColorTemperature:6900']",3,0.009464025497436523,1470,1480
420,"('off',)","(33,)","(4400,)","(0,)","(95,)","('on',)","(85,)","(4400,)","(28,)","(0,)","['setHue:28', 'setLevel:85']",2,0.0048024654388427734,738,740
421,"('on',)","(30,)","(3600,)","(94,)","(0,)","('on',)","(10,)","(4700,)","(0,)","(55,)","['setSaturation:55', 'setLevel:10', 'setColorTemperature:4700']",3,0.007230997085571289,1101,1111
422,"('on',)","(18,)","(7400,)","(45,)","(0,)","('on',)","(77,)","(7000,)","(0,)","(34,)","['setSaturation:34', 'setColorTemperature:7000', 'setLevel:77']",3,0.00722813606262207,1101,1111
423,"('off',)","(2,)","(4700,)","(0,)","(45,)","('on',)","(73,)","(6700,)","(26,)","(0,)","['setHue:26', 'setLevel:73', 'setColorTemperature:6700']",3,0.00943613052368164,1472,1482
424,"('on',)","(1,)","(5700,)","(27,)","(0,)","('on',)","(58,)","(5700,)","(0,)","(20,)","['setSaturation:20', 'setLevel:58']",2,0.004694461822509766,735,739
425,"('on',)","(19,)","(8400,)","(71,)","(0,)","('on',)","(61,)","(8400,)","(0,)","(94,)","['setSaturation:94', 'setLevel:61']",2,0.0047760009765625,735,741
426,"('off',)","(27,)","(2700,)","(0,)","(57,)","('on',)","(20,)","(2700,)","(0,)","(90,)","['setLevel:20', 'setSaturation:90']",2,0.004756927490234375,737,739
427,"('on',)","(22,)","(8500,)","(0,)","(22,)","('on',)","(32,)","(2500,)","(0,)","(7,)","['setColorTemperature:2500', 'setLevel:32', 'setSaturation:7']",3,0.011868953704833984,1831,1850
428,"('off',)","(1,)","(6300,)","(81,)","(0,)","('on',)","(1,)","(4000,)","(0,)","(46,)","['setSaturation:46', 'setColorTemperature:4000']",2,0.004763364791870117,737,738
429,"('on',)","(68,)","(8900,)","(10,)","(0,)","('on',)","(30,)","(8900,)","(15,)","(0,)","['setLevel:30', 'setHue:15']",2,0.004773378372192383,736,742
430,"('on',)","(67,)","(3100,)","(0,)","(8,)","('on',)","(26,)","(3100,)","(0,)","(10,)","['setSaturation:10', 'setLevel:26']",2,0.0048122406005859375,734,740
431,"('off',)","(57,)","(8400,)","(13,)","(0,)","('on',)","(57,)","(8100,)","(0,)","(29,)","['setSaturation:29', 'setColorTemperature:8100']",2,0.004808902740478516,738,740
432,"('on',)","(1,)","(3700,)","(24,)","(0,)","('on',)","(74,)","(6400,)","(24,)","(0,)","['setLevel:74', 'setColorTemperature:6400']",2,0.007146596908569336,1103,1111
433,"('on',)","(20,)","(3600,)","(0,)","(81,)","('on',)","(36,)","(3600,)","(0,)","(17,)","['setSaturation:17', 'setLevel:36']",2,0.004801034927368164,734,740
434,"('on',)","(99,)","(6800,)","(54,)","(0,)","('on',)","(48,)","(3100,)","(0,)","(74,)","['setSaturation:74', 'setColorTemperature:3100', 'setLevel:48']",3,0.0071871280670166016,1101,1111
