,prev,prev,prev,prev,next,next,next,next,plan,plan,plan,plan,plan
293,"(16, 0)","('off',)","(42,)","(4500,)","('on',)","(42,)","(5700,)","(0, 12)","[('on', None), ('setColorTemperature>1', 5700), ('setSaturation>1', 12)]",3,0.015578985214233398,113,153
294,"(67, 0)","('off',)","(12,)","(7700,)","('on',)","(39,)","(6500,)","(0, 58)","[('on', None), ('setColorTemperature>1', 6500), ('setSaturation>1', 58), ('setLevel>1', 39)]",4,0.023467063903808594,159,246
295,"(0, 39)","('on',)","(75,)","(8700,)","('on',)","(75,)","(3600,)","(58, 0)","[('setColorTemperature>1', 3600), ('setHue>1', 58)]",2,0.007735013961791992,60,76
296,"(91, 0)","('on',)","(46,)","(5800,)","('on',)","(34,)","(5800,)","(0, 64)","[('setSaturation>1', 64), ('setLevel>1', 34)]",2,0.020969390869140625,165,203
297,"(0, 26)","('on',)","(97,)","(2700,)","('on',)","(75,)","(2700,)","(0, 39)","[('setSaturation>1', 39), ('setLevel>1', 75)]",2,0.020605802536010742,140,219
298,"(84, 0)","('off',)","(87,)","(8800,)","('on',)","(65,)","(2800,)","(84, 0)","[('on', None), ('setColorTemperature>1', 2800), ('setLevel>1', 65)]",3,0.0047795772552490234,67,76
299,"(0, 73)","('off',)","(86,)","(3900,)","('on',)","(5,)","(3900,)","(41, 0)","[('on', None), ('setHue>1', 41), ('setLevel>1', 5)]",3,0.005573272705078125,43,51
300,"(0, 54)","('off',)","(81,)","(4900,)","('on',)","(81,)","(4900,)","(49, 0)","[('on', None), ('setHue>1', 49)]",2,0.0062198638916015625,51,54
301,"(0, 23)","('on',)","(65,)","(3800,)","('on',)","(89,)","(4300,)","(41, 0)","[('setColorTemperature>1', 4300), ('setHue>1', 41), ('setLevel>1', 89)]",3,0.011528730392456055,90,155
302,"(12, 0)","('on',)","(3,)","(2900,)","('on',)","(3,)","(2900,)","(81, 0)","[('setHue>1', 81)]",1,0.00938725471496582,82,85
303,"(79, 0)","('off',)","(15,)","(6000,)","('on',)","(15,)","(6000,)","(99, 0)","[('on', None), ('setHue>1', 99)]",2,0.011684656143188477,100,104
304,"(0, 38)","('off',)","(57,)","(6900,)","('on',)","(78,)","(6900,)","(0, 3)","[('on', None), ('setSaturation>1', 3), ('setLevel>1', 78)]",3,0.017057418823242188,105,187
305,"(0, 30)","('on',)","(60,)","(4200,)","('on',)","(48,)","(7000,)","(17, 0)","[('setColorTemperature>1', 7000), ('setHue>1', 17), ('setLevel>1', 48)]",3,0.008044719696044922,50,117
306,"(81, 0)","('off',)","(97,)","(3900,)","('on',)","(3,)","(7000,)","(46, 0)","[('on', None), ('setColorTemperature>1', 7000), ('setHue>1', 46), ('setLevel>1', 3)]",4,0.008976936340332031,49,102
307,"(86, 0)","('on',)","(31,)","(4900,)","('on',)","(66,)","(4900,)","(0, 20)","[('setSaturation>1', 20), ('setLevel>1', 66)]",2,0.017842531204223633,121,191
308,"(88, 0)","('off',)","(85,)","(2500,)","('on',)","(80,)","(2500,)","(5, 0)","[('on', None), ('setHue>1', 5), ('setLevel>1', 80)]",3,0.005899190902709961,82,90
309,"(22, 0)","('on',)","(54,)","(5000,)","('on',)","(54,)","(5600,)","(24, 0)","[('setColorTemperature>1', 5600), ('setHue>1', 24)]",2,0.005112409591674805,35,62
310,"(0, 74)","('on',)","(23,)","(8800,)","('on',)","(70,)","(8800,)","(30, 0)","[('setHue>1', 30), ('setLevel>1', 70)]",2,0.007848024368286133,71,104
311,"(0, 56)","('off',)","(4,)","(2900,)","('on',)","(4,)","(2900,)","(68, 0)","[('on', None), ('setHue>1', 68)]",2,0.008237838745117188,70,73
312,"(17, 0)","('off',)","(89,)","(5800,)","('on',)","(27,)","(7000,)","(0, 72)","[('on', None), ('setColorTemperature>1', 7000), ('setSaturation>1', 72), ('setLevel>1', 27)]",4,0.024712324142456055,173,253
313,"(61, 0)","('on',)","(56,)","(8300,)","('on',)","(69,)","(8300,)","(79, 0)","[('setHue>1', 79), ('setLevel>1', 69)]",2,0.013358592987060547,80,152
314,"(24, 0)","('off',)","(61,)","(7500,)","('on',)","(40,)","(4600,)","(24, 0)","[('on', None), ('setColorTemperature>1', 4600), ('setLevel>1', 40)]",3,0.004343986511230469,42,69
315,"(0, 93)","('off',)","(65,)","(6600,)","('on',)","(67,)","(6600,)","(0, 62)","[('on', None), ('setSaturation>1', 62), ('setLevel>1', 67)]",3,0.0228729248046875,164,235
316,"(16, 0)","('on',)","(81,)","(5300,)","('on',)","(81,)","(5300,)","(13, 0)","[('setHue>1', 13)]",1,0.0017783641815185547,15,17
317,"(0, 4)","('on',)","(83,)","(4700,)","('on',)","(37,)","(6700,)","(0, 59)","[('setColorTemperature>1', 6700), ('setSaturation>1', 59), ('setLevel>1', 37)]",3,0.023314952850341797,160,246
318,"(0, 17)","('off',)","(44,)","(2600,)","('on',)","(26,)","(5000,)","(0, 17)","[('on', None), ('setColorTemperature>1', 5000), ('setLevel>1', 26)]",3,0.0037276744842529297,29,59
319,"(0, 67)","('on',)","(95,)","(3800,)","('on',)","(95,)","(3800,)","(93, 0)","[('setHue>1', 93)]",1,0.010809898376464844,95,97
320,"(0, 35)","('on',)","(73,)","(4800,)","('on',)","(73,)","(7100,)","(0, 37)","[('setColorTemperature>1', 7100), ('setSaturation>1', 37)]",2,0.01870584487915039,138,191
321,"(45, 0)","('off',)","(30,)","(4200,)","('on',)","(20,)","(4200,)","(92, 0)","[('on', None), ('setHue>1', 92), ('setLevel>1', 20)]",3,0.012233257293701172,93,117
322,"(0, 72)","('on',)","(82,)","(4800,)","('on',)","(82,)","(5400,)","(90, 0)","[('setColorTemperature>1', 5400), ('setHue>1', 90)]",2,0.012428045272827148,92,126
323,"(4, 0)","('on',)","(91,)","(6600,)","('on',)","(94,)","(6600,)","(0, 24)","[('setSaturation>1', 24), ('setLevel>1', 94)]",2,0.01991868019104004,125,223
324,"(0, 58)","('on',)","(72,)","(2400,)","('on',)","(22,)","(4200,)","(0, 58)","[('setColorTemperature>1', 4200), ('setLevel>1', 22)]",2,0.002750873565673828,24,46
325,"(76, 0)","('on',)","(37,)","(7500,)","('on',)","(13,)","(7500,)","(0, 62)","[('setSaturation>1', 62), ('setLevel>1', 13)]",2,0.019515037536621094,163,180
326,"(0, 85)","('on',)","(74,)","(3000,)","('on',)","(45,)","(3000,)","(2, 0)","[('setHue>1', 2), ('setLevel>1', 45)]",2,0.0032739639282226562,47,51
327,"(0, 41)","('off',)","(75,)","(2800,)","('on',)","(75,)","(7500,)","(93, 0)","[('on', None), ('setColorTemperature>1', 7500), ('setHue>1', 93)]",3,0.01424264907836914,95,151
328,"(43, 0)","('off',)","(37,)","(8100,)","('on',)","(74,)","(8100,)","(0, 96)","[('on', None), ('setSaturation>1', 96), ('setLevel>1', 74)]",3,0.027210235595703125,197,276
329,"(43, 0)","('off',)","(29,)","(8000,)","('on',)","(65,)","(8000,)","(0, 38)","[('on', None), ('setSaturation>1', 38), ('setLevel>1', 65)]",3,0.02008795738220215,139,209
330,"(41, 0)","('off',)","(3,)","(7900,)","('on',)","(3,)","(7900,)","(0, 35)","[('on', None), ('setSaturation>1', 35)]",2,0.015864849090576172,136,141
331,"(16, 0)","('on',)","(24,)","(5700,)","('on',)","(100,)","(5700,)","(0, 18)","[('setSaturation>1', 18), ('setLevel>1', 100)]",2,0.019643783569335938,119,223
332,"(77, 0)","('on',)","(63,)","(3200,)","('on',)","(46,)","(3200,)","(0, 38)","[('setSaturation>1', 38), ('setLevel>1', 46)]",2,0.018719911575317383,139,189
333,"(0, 65)","('on',)","(7,)","(4600,)","('on',)","(95,)","(4600,)","(68, 0)","[('setHue>1', 68), ('setLevel>1', 95)]",2,0.013574838638305664,96,167
334,"(20, 0)","('off',)","(71,)","(5500,)","('on',)","(71,)","(3800,)","(0, 36)","[('on', None), ('setColorTemperature>1', 3800), ('setSaturation>1', 36)]",3,0.01708817481994629,137,158
335,"(64, 0)","('on',)","(24,)","(6900,)","('on',)","(5,)","(6900,)","(0, 9)","[('setSaturation>1', 9), ('setLevel>1', 5)]",2,0.013152122497558594,110,119
336,"(87, 0)","('on',)","(78,)","(8300,)","('on',)","(88,)","(3800,)","(0, 30)","[('setColorTemperature>1', 3800), ('setSaturation>1', 30), ('setLevel>1', 88)]",3,0.021378517150878906,131,239
337,"(0, 98)","('on',)","(61,)","(4000,)","('on',)","(41,)","(4000,)","(0, 10)","[('setSaturation>1', 10), ('setLevel>1', 41)]",2,0.015229225158691406,112,156
338,"(12, 0)","('off',)","(29,)","(2900,)","('on',)","(41,)","(2900,)","(12, 0)","[('on', None), ('setLevel>1', 41)]",2,0.0028870105743408203,42,46
339,"(76, 0)","('off',)","(16,)","(8800,)","('on',)","(80,)","(8800,)","(0, 0)","[('on', None), ('setHue>1', 0), ('setLevel>1', 80)]",3,0.005399942398071289,81,85
340,"(89, 0)","('on',)","(67,)","(3400,)","('on',)","(51,)","(3400,)","(0, 71)","[('setSaturation>1', 71), ('setLevel>1', 51)]",2,0.022722244262695312,172,227
341,"(0, 94)","('off',)","(49,)","(6800,)","('on',)","(90,)","(6800,)","(0, 94)","[('on', None), ('setLevel>1', 90)]",2,0.00574040412902832,91,95
342,"(0, 84)","('on',)","(92,)","(6600,)","('on',)","(23,)","(6600,)","(74, 0)","[('setHue>1', 74), ('setLevel>1', 23)]",2,0.010066032409667969,76,101
343,"(0, 60)","('on',)","(84,)","(5600,)","('on',)","(84,)","(5600,)","(3, 0)","[('setHue>1', 3)]",1,0.0006306171417236328,5,7
344,"(0, 39)","('off',)","(95,)","(6100,)","('on',)","(83,)","(3400,)","(0, 98)","[('on', None), ('setColorTemperature>1', 3400), ('setSaturation>1', 98), ('setLevel>1', 83)]",4,0.028948068618774414,199,299
345,"(48, 0)","('on',)","(64,)","(2800,)","('on',)","(64,)","(6200,)","(0, 18)","[('setColorTemperature>1', 6200), ('setSaturation>1', 18)]",2,0.016096115112304688,119,163
346,"(39, 0)","('on',)","(40,)","(4700,)","('on',)","(86,)","(4700,)","(0, 57)","[('setSaturation>1', 57), ('setLevel>1', 86)]",2,0.023338794708251953,158,248
347,"(66, 0)","('off',)","(58,)","(4400,)","('on',)","(53,)","(3900,)","(66, 0)","[('on', None), ('setColorTemperature>1', 3900), ('setLevel>1', 53)]",3,0.004686832427978516,55,75
348,"(20, 0)","('off',)","(40,)","(7700,)","('on',)","(46,)","(7700,)","(0, 48)","[('on', None), ('setSaturation>1', 48), ('setLevel>1', 46)]",3,0.02025604248046875,149,200
349,"(50, 0)","('off',)","(26,)","(5800,)","('on',)","(26,)","(3800,)","(26, 0)","[('on', None), ('setColorTemperature>1', 3800), ('setHue>1', 26)]",3,0.004549264907836914,28,47
350,"(100, 0)","('off',)","(58,)","(7500,)","('on',)","(11,)","(7500,)","(0, 1)","[('on', None), ('setSaturation>1', 1), ('setLevel>1', 11)]",3,0.012835264205932617,102,118
351,"(19, 0)","('on',)","(37,)","(7700,)","('on',)","(10,)","(7700,)","(0, 71)","[('setSaturation>1', 71), ('setLevel>1', 10)]",2,0.020408153533935547,172,186
352,"(14, 0)","('off',)","(39,)","(5000,)","('on',)","(24,)","(5000,)","(14, 0)","[('on', None), ('setLevel>1', 24)]",2,0.0019021034240722656,26,29
353,"(0, 46)","('off',)","(27,)","(4200,)","('on',)","(99,)","(3300,)","(38, 0)","[('on', None), ('setColorTemperature>1', 3300), ('setHue>1', 38), ('setLevel>1', 99)]",4,0.011525869369506836,100,153
354,"(18, 0)","('off',)","(32,)","(5000,)","('on',)","(32,)","(3100,)","(0, 79)","[('on', None), ('setColorTemperature>1', 3100), ('setSaturation>1', 79)]",3,0.021368980407714844,180,194
355,"(33, 0)","('on',)","(86,)","(5500,)","('on',)","(28,)","(6800,)","(33, 0)","[('setColorTemperature>1', 6800), ('setLevel>1', 28)]",2,0.004596710205078125,47,78
356,"(0, 4)","('off',)","(6,)","(2500,)","('on',)","(6,)","(2500,)","(50, 0)","[('on', None), ('setHue>1', 50)]",2,0.006201505661010742,52,55
357,"(0, 11)","('on',)","(93,)","(5600,)","('on',)","(93,)","(5600,)","(0, 54)","[('setSaturation>1', 54)]",1,0.017725229263305664,155,159
358,"(0, 17)","('on',)","(57,)","(2800,)","('on',)","(23,)","(2800,)","(29, 0)","[('setHue>1', 29), ('setLevel>1', 23)]",2,0.005034923553466797,31,56
359,"(0, 22)","('off',)","(43,)","(4900,)","('on',)","(84,)","(4900,)","(0, 16)","[('on', None), ('setSaturation>1', 16), ('setLevel>1', 84)]",3,0.018813610076904297,118,206
360,"(0, 8)","('off',)","(38,)","(4600,)","('on',)","(94,)","(4600,)","(0, 90)","[('on', None), ('setSaturation>1', 90), ('setLevel>1', 94)]",3,0.027659177780151367,191,290
361,"(0, 8)","('off',)","(63,)","(6700,)","('on',)","(84,)","(6700,)","(0, 40)","[('on', None), ('setSaturation>1', 40), ('setLevel>1', 84)]",3,0.021565675735473633,141,230
362,"(0, 64)","('off',)","(67,)","(5700,)","('on',)","(67,)","(5700,)","(30, 0)","[('on', None), ('setHue>1', 30)]",2,0.003946065902709961,32,35
363,"(1, 0)","('off',)","(79,)","(6900,)","('on',)","(12,)","(6900,)","(31, 0)","[('on', None), ('setHue>1', 31), ('setLevel>1', 12)]",3,0.0048863887786865234,32,48
364,"(0, 6)","('on',)","(48,)","(6800,)","('on',)","(48,)","(6800,)","(76, 0)","[('setHue>1', 76)]",1,0.008798837661743164,78,80
365,"(0, 6)","('off',)","(54,)","(4800,)","('on',)","(67,)","(4800,)","(44, 0)","[('on', None), ('setHue>1', 44), ('setLevel>1', 67)]",3,0.00955963134765625,68,116
366,"(39, 0)","('off',)","(63,)","(3900,)","('on',)","(63,)","(3900,)","(22, 0)","[('on', None), ('setHue>1', 22)]",2,0.003079652786254883,24,27
367,"(44, 0)","('on',)","(21,)","(6700,)","('on',)","(74,)","(2700,)","(0, 77)","[('setColorTemperature>1', 2700), ('setSaturation>1', 77), ('setLevel>1', 74)]",3,0.02515578269958496,178,261
368,"(57, 0)","('on',)","(13,)","(7200,)","('on',)","(13,)","(3400,)","(78, 0)","[('setColorTemperature>1', 3400), ('setHue>1', 78)]",2,0.00990748405456543,79,94
369,"(79, 0)","('on',)","(31,)","(3000,)","('on',)","(22,)","(3000,)","(99, 0)","[('setHue>1', 99), ('setLevel>1', 22)]",2,0.012794256210327148,100,125
370,"(15, 0)","('off',)","(80,)","(2600,)","('on',)","(6,)","(2600,)","(83, 0)","[('on', None), ('setHue>1', 83), ('setLevel>1', 6)]",3,0.010432004928588867,84,94
371,"(0, 69)","('off',)","(18,)","(7200,)","('on',)","(18,)","(3000,)","(57, 0)","[('on', None), ('setColorTemperature>1', 3000), ('setHue>1', 57)]",3,0.007663726806640625,59,70
372,"(75, 0)","('off',)","(33,)","(5700,)","('on',)","(11,)","(6500,)","(10, 0)","[('on', None), ('setColorTemperature>1', 6500), ('setHue>1', 10), ('setLevel>1', 11)]",4,0.005109310150146484,44,69
373,"(90, 0)","('off',)","(44,)","(5600,)","('on',)","(44,)","(5000,)","(0, 99)","[('on', None), ('setColorTemperature>1', 5000), ('setSaturation>1', 99)]",3,0.024724245071411133,200,233
374,"(100, 0)","('on',)","(100,)","(5800,)","('on',)","(50,)","(5800,)","(0, 61)","[('setSaturation>1', 61), ('setLevel>1', 50)]",2,0.021618127822875977,162,216
375,"(0, 10)","('on',)","(82,)","(5900,)","('on',)","(39,)","(3300,)","(0, 10)","[('setColorTemperature>1', 3300), ('setLevel>1', 39)]",2,0.0032274723052978516,41,54
376,"(99, 0)","('off',)","(99,)","(8300,)","('on',)","(82,)","(8300,)","(10, 0)","[('on', None), ('setHue>1', 10), ('setLevel>1', 82)]",3,0.006601095199584961,84,97
377,"(40, 0)","('off',)","(69,)","(4300,)","('on',)","(69,)","(4300,)","(0, 34)","[('on', None), ('setSaturation>1', 34)]",2,0.015809297561645508,135,140
378,"(0, 82)","('off',)","(79,)","(6100,)","('on',)","(12,)","(2600,)","(37, 0)","[('on', None), ('setColorTemperature>1', 2600), ('setHue>1', 37), ('setLevel>1', 12)]",4,0.0059051513671875,39,58
379,"(0, 23)","('on',)","(57,)","(5600,)","('on',)","(57,)","(8900,)","(100, 0)","[('setColorTemperature>1', 8900), ('setHue>1', 100)]",2,0.015541315078735352,102,171
380,"(7, 0)","('off',)","(40,)","(8800,)","('on',)","(40,)","(8800,)","(0, 46)","[('on', None), ('setSaturation>1', 46)]",2,0.0171353816986084,147,152
381,"(0, 70)","('on',)","(83,)","(2600,)","('on',)","(46,)","(2600,)","(0, 33)","[('setSaturation>1', 33), ('setLevel>1', 46)]",2,0.01809382438659668,135,184
382,"(0, 38)","('off',)","(69,)","(2200,)","('on',)","(54,)","(5700,)","(0, 60)","[('on', None), ('setColorTemperature>1', 5700), ('setSaturation>1', 60), ('setLevel>1', 54)]",4,0.024113893508911133,161,255
383,"(0, 87)","('off',)","(45,)","(6600,)","('on',)","(12,)","(5100,)","(40, 0)","[('on', None), ('setColorTemperature>1', 5100), ('setHue>1', 40), ('setLevel>1', 12)]",4,0.007685184478759766,42,86
384,"(25, 0)","('on',)","(16,)","(2600,)","('on',)","(62,)","(2600,)","(0, 82)","[('setSaturation>1', 82), ('setLevel>1', 62)]",2,0.024678468704223633,183,249
385,"(82, 0)","('on',)","(88,)","(2800,)","('on',)","(88,)","(2800,)","(52, 0)","[('setHue>1', 52)]",1,0.006165266036987305,54,56
386,"(0, 74)","('off',)","(77,)","(3900,)","('on',)","(77,)","(3900,)","(0, 79)","[('on', None), ('setSaturation>1', 79)]",2,0.02083110809326172,180,185
387,"(0, 74)","('on',)","(63,)","(5200,)","('on',)","(98,)","(5200,)","(30, 0)","[('setHue>1', 30), ('setLevel>1', 98)]",2,0.009547710418701172,99,132
388,"(6, 0)","('on',)","(60,)","(6900,)","('on',)","(88,)","(6900,)","(6, 0)","[('setLevel>1', 88)]",1,0.005391359329223633,89,92
389,"(0, 32)","('off',)","(30,)","(3700,)","('on',)","(30,)","(8200,)","(0, 16)","[('on', None), ('setColorTemperature>1', 8200), ('setSaturation>1', 16)]",3,0.017409801483154297,118,182
390,"(87, 0)","('on',)","(49,)","(7200,)","('on',)","(80,)","(5800,)","(0, 31)","[('setColorTemperature>1', 5800), ('setSaturation>1', 31), ('setLevel>1', 80)]",3,0.02213311195373535,132,252
391,"(15, 0)","('on',)","(12,)","(8200,)","('on',)","(52,)","(8200,)","(0, 13)","[('setSaturation>1', 13), ('setLevel>1', 52)]",2,0.01635456085205078,114,170
392,"(0, 17)","('off',)","(12,)","(7100,)","('off',)","(12,)","(7100,)","(48, 0)","[('on', None), ('setHue>1', 48), ('off', None)]",3,0.0062541961669921875,50,53
393,"(58, 0)","('on',)","(89,)","(5800,)","('on',)","(64,)","(5800,)","(0, 20)","[('setSaturation>1', 20), ('setLevel>1', 64)]",2,0.017792940139770508,121,189
394,"(93, 0)","('on',)","(76,)","(4400,)","('on',)","(76,)","(4400,)","(15, 0)","[('setHue>1', 15)]",1,0.0020029544830322266,17,19
395,"(0, 14)","('on',)","(28,)","(3700,)","('on',)","(59,)","(3700,)","(57, 0)","[('setHue>1', 57), ('setLevel>1', 59)]",2,0.01034235954284668,60,120
396,"(11, 0)","('on',)","(16,)","(6800,)","('on',)","(22,)","(2900,)","(11, 0)","[('setColorTemperature>1', 2900), ('setLevel>1', 22)]",2,0.002022981643676758,23,33
397,"(45, 0)","('on',)","(24,)","(2600,)","('on',)","(7,)","(2600,)","(0, 2)","[('setSaturation>1', 2), ('setLevel>1', 7)]",2,0.012509822845458984,103,114
398,"(27, 0)","('off',)","(5,)","(8700,)","('on',)","(5,)","(2500,)","(95, 0)","[('on', None), ('setColorTemperature>1', 2500), ('setHue>1', 95)]",3,0.011551618576049805,96,103
399,"(0, 81)","('off',)","(16,)","(6400,)","('on',)","(32,)","(6400,)","(0, 81)","[('on', None), ('setLevel>1', 32)]",2,0.0023403167724609375,33,37
400,"(77, 0)","('off',)","(72,)","(8200,)","('on',)","(72,)","(8200,)","(42, 0)","[('on', None), ('setHue>1', 42)]",2,0.005291461944580078,44,47
401,"(50, 0)","('off',)","(51,)","(4100,)","('on',)","(51,)","(4100,)","(34, 0)","[('on', None), ('setHue>1', 34)]",2,0.0043985843658447266,36,39
402,"(0, 71)","('off',)","(31,)","(3300,)","('on',)","(31,)","(6200,)","(46, 0)","[('on', None), ('setColorTemperature>1', 6200), ('setHue>1', 46)]",3,0.008257150650024414,48,91
403,"(0, 23)","('off',)","(33,)","(7400,)","('on',)","(31,)","(3700,)","(0, 14)","[('on', None), ('setColorTemperature>1', 3700), ('setSaturation>1', 14), ('setLevel>1', 31)]",4,0.016431093215942383,116,166
404,"(55, 0)","('on',)","(30,)","(7300,)","('on',)","(45,)","(3500,)","(51, 0)","[('setColorTemperature>1', 3500), ('setHue>1', 51), ('setLevel>1', 45)]",3,0.00970149040222168,53,113
405,"(0, 91)","('on',)","(67,)","(7000,)","('on',)","(16,)","(5100,)","(4, 0)","[('setColorTemperature>1', 5100), ('setHue>1', 4), ('setLevel>1', 16)]",3,0.0036058425903320312,31,53
406,"(81, 0)","('on',)","(5,)","(4500,)","('on',)","(35,)","(4500,)","(0, 17)","[('setSaturation>1', 17), ('setLevel>1', 35)]",2,0.015780925750732422,118,157
407,"(4, 0)","('on',)","(34,)","(5200,)","('on',)","(89,)","(5200,)","(66, 0)","[('setHue>1', 66), ('setLevel>1', 89)]",2,0.01318669319152832,90,159
408,"(0, 88)","('off',)","(51,)","(5500,)","('on',)","(93,)","(5500,)","(0, 11)","[('on', None), ('setSaturation>1', 11), ('setLevel>1', 93)]",3,0.018739938735961914,113,210
409,"(44, 0)","('off',)","(22,)","(8600,)","('on',)","(29,)","(8600,)","(71, 0)","[('on', None), ('setHue>1', 71), ('setLevel>1', 29)]",3,0.010416269302368164,72,105
410,"(0, 84)","('on',)","(58,)","(8100,)","('on',)","(58,)","(8100,)","(0, 87)","[('setSaturation>1', 87)]",1,0.0214996337890625,188,192
411,"(0, 1)","('off',)","(53,)","(2200,)","('on',)","(53,)","(2200,)","(75, 0)","[('on', None), ('setHue>1', 75)]",2,0.008990764617919922,77,80
412,"(0, 88)","('on',)","(34,)","(7400,)","('on',)","(34,)","(3800,)","(5, 0)","[('setColorTemperature>1', 3800), ('setHue>1', 5)]",2,0.0019240379333496094,18,25
413,"(0, 16)","('off',)","(26,)","(8400,)","('on',)","(26,)","(8400,)","(0, 28)","[('on', None), ('setSaturation>1', 28)]",2,0.015118122100830078,129,134
414,"(0, 96)","('on',)","(3,)","(7100,)","('on',)","(3,)","(7100,)","(58, 0)","[('setHue>1', 58)]",1,0.006833314895629883,60,62
415,"(0, 34)","('on',)","(25,)","(8500,)","('on',)","(9,)","(8500,)","(0, 34)","[('setLevel>1', 9)]",1,0.0007162094116210938,11,13
416,"(3, 0)","('on',)","(70,)","(3100,)","('on',)","(23,)","(3100,)","(0, 43)","[('setSaturation>1', 43), ('setLevel>1', 23)]",2,0.017966032028198242,144,171
417,"(0, 75)","('off',)","(49,)","(3500,)","('on',)","(49,)","(7300,)","(0, 36)","[('on', None), ('setColorTemperature>1', 7300), ('setSaturation>1', 36)]",3,0.019042491912841797,138,193
418,"(34, 0)","('off',)","(25,)","(3400,)","('on',)","(64,)","(5800,)","(34, 0)","[('on', None), ('setColorTemperature>1', 5800), ('setLevel>1', 64)]",3,0.0064203739166259766,65,105
419,"(0, 82)","('off',)","(38,)","(8700,)","('on',)","(79,)","(8700,)","(4, 0)","[('on', None), ('setHue>1', 4), ('setLevel>1', 79)]",3,0.005746603012084961,80,88
420,"(0, 57)","('on',)","(90,)","(6500,)","('on',)","(90,)","(6000,)","(22, 0)","[('setColorTemperature>1', 6000), ('setHue>1', 22)]",2,0.0051081180572509766,40,64
421,"(0, 37)","('on',)","(52,)","(8000,)","('on',)","(69,)","(5900,)","(84, 0)","[('setColorTemperature>1', 5900), ('setHue>1', 84), ('setLevel>1', 69)]",3,0.016158580780029297,86,194
422,"(0, 31)","('on',)","(36,)","(8100,)","('on',)","(36,)","(3100,)","(44, 0)","[('setColorTemperature>1', 3100), ('setHue>1', 44)]",2,0.00591588020324707,46,57
423,"(97, 0)","('on',)","(45,)","(6900,)","('on',)","(45,)","(4600,)","(85, 0)","[('setColorTemperature>1', 4600), ('setHue>1', 85)]",2,0.011361360549926758,87,113
424,"(1, 0)","('on',)","(11,)","(3800,)","('on',)","(11,)","(8200,)","(17, 0)","[('setColorTemperature>1', 8200), ('setHue>1', 17)]",2,0.005822658538818359,61,81
425,"(0, 39)","('off',)","(66,)","(7100,)","('on',)","(66,)","(7100,)","(0, 45)","[('on', None), ('setSaturation>1', 45)]",2,0.0169827938079834,146,151
426,"(86, 0)","('off',)","(76,)","(6900,)","('on',)","(76,)","(8900,)","(0, 42)","[('on', None), ('setColorTemperature>1', 8900), ('setSaturation>1', 42)]",3,0.020719289779663086,143,215
427,"(0, 13)","('on',)","(16,)","(6800,)","('on',)","(52,)","(6800,)","(3, 0)","[('setHue>1', 3), ('setLevel>1', 52)]",2,0.0037992000579833984,53,59
428,"(0, 43)","('on',)","(71,)","(8700,)","('on',)","(71,)","(8700,)","(94, 0)","[('setHue>1', 94)]",1,0.01087641716003418,96,98
429,"(0, 71)","('off',)","(97,)","(2400,)","('on',)","(12,)","(6000,)","(0, 71)","[('on', None), ('setColorTemperature>1', 6000), ('setLevel>1', 12)]",3,0.0034999847412109375,39,55
430,"(0, 3)","('off',)","(75,)","(3600,)","('on',)","(8,)","(3600,)","(27, 0)","[('on', None), ('setHue>1', 27), ('setLevel>1', 8)]",3,0.004258871078491211,29,40
431,"(19, 0)","('off',)","(83,)","(7500,)","('on',)","(83,)","(8700,)","(0, 39)","[('on', None), ('setColorTemperature>1', 8700), ('setSaturation>1', 39)]",3,0.020228862762451172,140,210
432,"(75, 0)","('on',)","(95,)","(8900,)","('on',)","(99,)","(2900,)","(0, 42)","[('setColorTemperature>1', 2900), ('setSaturation>1', 42), ('setLevel>1', 99)]",3,0.022790908813476562,143,253
433,"(1, 0)","('off',)","(63,)","(6200,)","('on',)","(58,)","(6200,)","(3, 0)","[('on', None), ('setHue>1', 3), ('setLevel>1', 58)]",3,0.004429817199707031,60,66
434,"(0, 73)","('on',)","(83,)","(2300,)","('on',)","(83,)","(2300,)","(78, 0)","[('setHue>1', 78)]",1,0.009073495864868164,80,82
435,"(95, 0)","('off',)","(44,)","(4000,)","('on',)","(60,)","(4000,)","(0, 51)","[('on', None), ('setSaturation>1', 51), ('setLevel>1', 60)]",3,0.02124786376953125,152,217
436,"(0, 98)","('on',)","(13,)","(2400,)","('on',)","(91,)","(2400,)","(31, 0)","[('setHue>1', 31), ('setLevel>1', 91)]",2,0.00923776626586914,92,126
437,"(0, 51)","('on',)","(87,)","(3900,)","('on',)","(87,)","(5100,)","(0, 80)","[('setColorTemperature>1', 5100), ('setSaturation>1', 80)]",2,0.022539854049682617,181,214
438,"(77, 0)","('on',)","(48,)","(2900,)","('on',)","(82,)","(2900,)","(0, 10)","[('setSaturation>1', 10), ('setLevel>1', 82)]",2,0.01767730712890625,111,197
439,"(95, 0)","('off',)","(7,)","(3500,)","('on',)","(24,)","(4300,)","(95, 0)","[('on', None), ('setColorTemperature>1', 4300), ('setLevel>1', 24)]",3,0.003223896026611328,25,50
440,"(0, 96)","('on',)","(22,)","(2600,)","('on',)","(22,)","(5200,)","(0, 75)","[('setColorTemperature>1', 5200), ('setSaturation>1', 75)]",2,0.021958589553833008,177,210
441,"(66, 0)","('on',)","(96,)","(6000,)","('on',)","(59,)","(3400,)","(0, 44)","[('setColorTemperature>1', 3400), ('setSaturation>1', 44), ('setLevel>1', 59)]",3,0.021035194396972656,145,220
