,prev,prev,prev,prev,next,next,next,next,plan,plan,plan,plan,plan
340,"(0, 35)","('off',)","(47,)","(4800,)","('on',)","(47,)","(7300,)","(0, 35)","[('on', None), ('setColorTemperature>1', 7300)]",2,0.0033643245697021484,52,56
341,"(71, 0)","('off',)","(17,)","(3000,)","('on',)","(17,)","(3000,)","(71, 0)","[('on', None)]",1,0.0002994537353515625,2,4
342,"(45, 0)","('off',)","(60,)","(2200,)","('on',)","(60,)","(8000,)","(45, 0)","[('on', None), ('setColorTemperature>1', 8000)]",2,0.0037834644317626953,59,63
343,"(0, 76)","('off',)","(47,)","(5700,)","('on',)","(47,)","(4100,)","(0, 76)","[('on', None), ('setColorTemperature>1', 4100)]",2,0.0015459060668945312,21,24
344,"(0, 6)","('on',)","(85,)","(6600,)","('on',)","(85,)","(6600,)","(0, 63)","[('setSaturation>1', 63)]",1,0.01847052574157715,164,168
345,"(78, 0)","('off',)","(49,)","(6700,)","('on',)","(49,)","(6700,)","(0, 100)","[('on', None), ('setSaturation>1', 100)]",2,0.02280879020690918,201,206
346,"(0, 92)","('on',)","(60,)","(2200,)","('on',)","(60,)","(2200,)","(51, 0)","[('setHue>1', 51)]",1,0.005939960479736328,53,55
347,"(0, 61)","('on',)","(5,)","(7900,)","('on',)","(5,)","(3300,)","(0, 61)","[('setColorTemperature>1', 3300)]",1,0.0008499622344970703,13,15
348,"(0, 88)","('off',)","(35,)","(8800,)","('on',)","(35,)","(8800,)","(35, 0)","[('on', None), ('setHue>1', 35)]",2,0.004446268081665039,37,40
349,"(46, 0)","('off',)","(43,)","(5500,)","('on',)","(43,)","(5500,)","(99, 0)","[('on', None), ('setHue>1', 99)]",2,0.011554956436157227,100,104
350,"(3, 0)","('on',)","(87,)","(5700,)","('on',)","(87,)","(5700,)","(0, 50)","[('setSaturation>1', 50)]",1,0.016930818557739258,151,155
351,"(0, 2)","('on',)","(87,)","(2900,)","('on',)","(99,)","(2900,)","(0, 2)","[('setLevel', 99)]",1,0.005890607833862305,100,103
352,"(14, 0)","('off',)","(85,)","(6800,)","('on',)","(60,)","(6800,)","(14, 0)","[('on', None), ('setLevel', 60)]",2,0.003936767578125,62,65
353,"(0, 49)","('on',)","(31,)","(8800,)","('on',)","(26,)","(8800,)","(0, 49)","[('setLevel', 26)]",1,0.0017001628875732422,28,30
354,"(0, 68)","('on',)","(65,)","(7100,)","('on',)","(65,)","(7100,)","(0, 49)","[('setSaturation>1', 49)]",1,0.01692652702331543,151,154
355,"(51, 0)","('off',)","(28,)","(4600,)","('on',)","(28,)","(7400,)","(51, 0)","[('on', None), ('setColorTemperature>1', 7400)]",2,0.0034749507904052734,53,57
356,"(56, 0)","('off',)","(60,)","(7600,)","('on',)","(60,)","(7600,)","(32, 0)","[('on', None), ('setHue>1', 32)]",2,0.004104137420654297,34,37
357,"(0, 61)","('on',)","(72,)","(6100,)","('on',)","(25,)","(6100,)","(0, 61)","[('setLevel', 25)]",1,0.001659393310546875,27,29
358,"(0, 78)","('off',)","(19,)","(3100,)","('on',)","(19,)","(3100,)","(0, 22)","[('on', None), ('setSaturation>1', 22)]",2,0.014294862747192383,124,128
359,"(0, 16)","('off',)","(67,)","(6200,)","('on',)","(68,)","(6200,)","(0, 16)","[('on', None), ('setLevel', 68)]",2,0.004415273666381836,69,73
360,"(0, 16)","('off',)","(72,)","(5300,)","('on',)","(72,)","(5300,)","(0, 97)","[('on', None), ('setSaturation>1', 97)]",2,0.0225369930267334,198,203
361,"(0, 70)","('off',)","(8,)","(4400,)","('on',)","(32,)","(4400,)","(0, 70)","[('on', None), ('setLevel', 32)]",2,0.00232696533203125,33,37
362,"(0, 72)","('off',)","(7,)","(8300,)","('on',)","(7,)","(8300,)","(91, 0)","[('on', None), ('setHue>1', 91)]",2,0.01067209243774414,93,96
363,"(21, 0)","('off',)","(99,)","(5500,)","('on',)","(81,)","(5500,)","(21, 0)","[('on', None), ('setLevel', 81)]",2,0.0051424503326416016,83,86
364,"(0, 17)","('on',)","(57,)","(2200,)","('on',)","(44,)","(2200,)","(0, 17)","[('setLevel', 44)]",1,0.0027387142181396484,46,48
365,"(23, 0)","('on',)","(46,)","(3100,)","('on',)","(81,)","(3100,)","(23, 0)","[('setLevel', 81)]",1,0.0049037933349609375,82,85
366,"(0, 85)","('off',)","(31,)","(7400,)","('on',)","(31,)","(7400,)","(41, 0)","[('on', None), ('setHue>1', 41)]",2,0.005120038986206055,43,46
367,"(0, 62)","('off',)","(95,)","(8400,)","('on',)","(95,)","(8400,)","(33, 0)","[('on', None), ('setHue>1', 33)]",2,0.004228353500366211,35,38
368,"(0, 3)","('off',)","(96,)","(4200,)","('on',)","(57,)","(4200,)","(0, 3)","[('on', None), ('setLevel', 57)]",2,0.0037615299224853516,59,62
369,"(24, 0)","('on',)","(36,)","(8300,)","('on',)","(28,)","(8300,)","(24, 0)","[('setLevel', 28)]",1,0.0018253326416015625,30,32
370,"(85, 0)","('off',)","(98,)","(2900,)","('on',)","(98,)","(2900,)","(0, 14)","[('on', None), ('setSaturation>1', 14)]",2,0.013378143310546875,115,120
371,"(54, 0)","('on',)","(80,)","(6000,)","('on',)","(80,)","(8100,)","(54, 0)","[('setColorTemperature>1', 8100)]",1,0.0035674571990966797,60,63
372,"(0, 12)","('on',)","(27,)","(4700,)","('on',)","(27,)","(4700,)","(0, 84)","[('setSaturation>1', 84)]",1,0.020745515823364258,185,189
373,"(0, 76)","('off',)","(89,)","(5200,)","('on',)","(89,)","(5200,)","(0, 23)","[('on', None), ('setSaturation>1', 23)]",2,0.014309167861938477,125,129
374,"(18, 0)","('on',)","(87,)","(4500,)","('on',)","(87,)","(4500,)","(4, 0)","[('setHue>1', 4)]",1,0.0007236003875732422,6,8
375,"(2, 0)","('off',)","(73,)","(4100,)","('on',)","(73,)","(8300,)","(2, 0)","[('on', None), ('setColorTemperature>1', 8300)]",2,0.003940105438232422,62,66
376,"(24, 0)","('off',)","(69,)","(3700,)","('on',)","(25,)","(3700,)","(24, 0)","[('on', None), ('setLevel', 25)]",2,0.0019059181213378906,27,30
377,"(94, 0)","('on',)","(38,)","(4700,)","('on',)","(38,)","(4700,)","(2, 0)","[('setHue>1', 2)]",1,0.0005121231079101562,4,6
378,"(57, 0)","('off',)","(83,)","(7600,)","('on',)","(83,)","(3700,)","(57, 0)","[('on', None), ('setColorTemperature>1', 3700)]",2,0.0013263225555419922,17,20
379,"(0, 3)","('on',)","(32,)","(3000,)","('on',)","(32,)","(8200,)","(0, 3)","[('setColorTemperature>1', 8200)]",1,0.003618478775024414,61,64
380,"(0, 58)","('off',)","(68,)","(7900,)","('on',)","(68,)","(7900,)","(52, 0)","[('on', None), ('setHue>1', 52)]",2,0.006312131881713867,54,57
381,"(0, 100)","('off',)","(40,)","(3500,)","('on',)","(9,)","(3500,)","(0, 100)","[('on', None), ('setLevel', 9)]",2,0.0009908676147460938,11,14
382,"(0, 53)","('off',)","(43,)","(5600,)","('on',)","(43,)","(3700,)","(0, 53)","[('on', None), ('setColorTemperature>1', 3700)]",2,0.0013232231140136719,17,20
383,"(0, 26)","('off',)","(25,)","(7300,)","('on',)","(25,)","(7300,)","(0, 14)","[('on', None), ('setSaturation>1', 14)]",2,0.013317584991455078,116,120
384,"(0, 85)","('off',)","(96,)","(7400,)","('on',)","(96,)","(7400,)","(0, 38)","[('on', None), ('setSaturation>1', 38)]",2,0.01597881317138672,140,144
385,"(53, 0)","('off',)","(1,)","(8600,)","('on',)","(1,)","(8600,)","(0, 97)","[('on', None), ('setSaturation>1', 97)]",2,0.022431612014770508,198,203
386,"(44, 0)","('off',)","(11,)","(4800,)","('on',)","(11,)","(6500,)","(44, 0)","[('on', None), ('setColorTemperature>1', 6500)]",2,0.00293731689453125,44,48
387,"(82, 0)","('off',)","(27,)","(8600,)","('on',)","(39,)","(8600,)","(82, 0)","[('on', None), ('setLevel', 39)]",2,0.0027294158935546875,40,44
388,"(0, 83)","('on',)","(61,)","(8800,)","('on',)","(61,)","(8800,)","(0, 71)","[('setSaturation>1', 71)]",1,0.019360065460205078,173,176
389,"(0, 52)","('off',)","(100,)","(4700,)","('on',)","(87,)","(4700,)","(0, 52)","[('on', None), ('setLevel', 87)]",2,0.005472660064697266,89,92
390,"(0, 75)","('off',)","(62,)","(3600,)","('on',)","(62,)","(7800,)","(0, 75)","[('on', None), ('setColorTemperature>1', 7800)]",2,0.003670930862426758,57,61
391,"(0, 91)","('off',)","(80,)","(3100,)","('on',)","(10,)","(3100,)","(0, 91)","[('on', None), ('setLevel', 10)]",2,0.0010616779327392578,12,15
392,"(0, 89)","('on',)","(44,)","(8100,)","('on',)","(44,)","(8100,)","(0, 91)","[('setSaturation>1', 91)]",1,0.021632671356201172,192,196
393,"(83, 0)","('on',)","(67,)","(3300,)","('on',)","(90,)","(3300,)","(83, 0)","[('setLevel', 90)]",1,0.005368709564208984,91,94
394,"(71, 0)","('on',)","(50,)","(8100,)","('on',)","(50,)","(8100,)","(0, 66)","[('setSaturation>1', 66)]",1,0.019394874572753906,167,171
395,"(0, 21)","('off',)","(72,)","(3100,)","('on',)","(72,)","(2800,)","(0, 21)","[('on', None), ('setColorTemperature>1', 2800)]",2,0.0008602142333984375,8,11
396,"(1, 0)","('on',)","(83,)","(8600,)","('on',)","(83,)","(8600,)","(5, 0)","[('setHue>1', 5)]",1,0.0008528232574462891,6,9
397,"(0, 56)","('off',)","(71,)","(7400,)","('on',)","(60,)","(7400,)","(0, 56)","[('on', None), ('setLevel', 60)]",2,0.003947019577026367,62,65
398,"(0, 56)","('on',)","(34,)","(6000,)","('on',)","(34,)","(6000,)","(24, 0)","[('setHue>1', 24)]",1,0.002998828887939453,26,28
399,"(99, 0)","('on',)","(81,)","(3400,)","('on',)","(81,)","(3400,)","(0, 88)","[('setSaturation>1', 88)]",1,0.022756338119506836,189,193
400,"(0, 21)","('on',)","(91,)","(4100,)","('on',)","(91,)","(4100,)","(13, 0)","[('setHue>1', 13)]",1,0.0018851757049560547,15,17
401,"(89, 0)","('off',)","(77,)","(5000,)","('on',)","(77,)","(5000,)","(48, 0)","[('on', None), ('setHue>1', 48)]",2,0.006328105926513672,50,53
402,"(55, 0)","('on',)","(58,)","(2900,)","('on',)","(58,)","(2900,)","(0, 12)","[('setSaturation>1', 12)]",1,0.014716625213623047,113,117
403,"(65, 0)","('on',)","(60,)","(6000,)","('on',)","(89,)","(6000,)","(65, 0)","[('setLevel', 89)]",1,0.005838632583618164,90,93
404,"(8, 0)","('on',)","(56,)","(2200,)","('on',)","(77,)","(2200,)","(8, 0)","[('setLevel', 77)]",1,0.0049402713775634766,78,81
405,"(18, 0)","('on',)","(18,)","(6700,)","('on',)","(18,)","(6700,)","(0, 25)","[('setSaturation>1', 25)]",1,0.01573657989501953,126,130
406,"(0, 68)","('on',)","(28,)","(6400,)","('on',)","(28,)","(6700,)","(0, 68)","[('setColorTemperature>1', 6700)]",1,0.0028564929962158203,46,49
407,"(96, 0)","('on',)","(82,)","(7600,)","('on',)","(82,)","(7600,)","(51, 0)","[('setHue>1', 51)]",1,0.006121158599853516,53,55
408,"(0, 44)","('on',)","(75,)","(3300,)","('on',)","(75,)","(3300,)","(0, 16)","[('setSaturation>1', 16)]",1,0.01339268684387207,118,121
409,"(0, 64)","('on',)","(4,)","(2200,)","('on',)","(4,)","(2200,)","(72, 0)","[('setHue>1', 72)]",1,0.008280515670776367,74,76
410,"(20, 0)","('off',)","(33,)","(4400,)","('on',)","(33,)","(4400,)","(0, 17)","[('on', None), ('setSaturation>1', 17)]",2,0.013755559921264648,118,123
411,"(67, 0)","('on',)","(26,)","(2500,)","('on',)","(26,)","(2500,)","(0, 1)","[('setSaturation>1', 1)]",1,0.011731863021850586,102,106
412,"(19, 0)","('off',)","(23,)","(5000,)","('on',)","(23,)","(8100,)","(19, 0)","[('on', None), ('setColorTemperature>1', 8100)]",2,0.0038537979125976562,60,64
413,"(39, 0)","('on',)","(37,)","(8600,)","('on',)","(8,)","(8600,)","(39, 0)","[('setLevel', 8)]",1,0.0006492137908935547,10,12
414,"(0, 95)","('on',)","(92,)","(8700,)","('on',)","(49,)","(8700,)","(0, 95)","[('setLevel', 49)]",1,0.0029876232147216797,51,53
415,"(0, 57)","('on',)","(18,)","(7300,)","('on',)","(18,)","(7300,)","(0, 76)","[('setSaturation>1', 76)]",1,0.019977807998657227,177,181
416,"(94, 0)","('off',)","(13,)","(6600,)","('on',)","(52,)","(6600,)","(94, 0)","[('on', None), ('setLevel', 52)]",2,0.0035250186920166016,53,57
417,"(41, 0)","('off',)","(92,)","(8600,)","('on',)","(92,)","(8600,)","(53, 0)","[('on', None), ('setHue>1', 53)]",2,0.006494045257568359,54,58
418,"(81, 0)","('off',)","(11,)","(2900,)","('on',)","(41,)","(2900,)","(81, 0)","[('on', None), ('setLevel', 41)]",2,0.0028412342071533203,42,46
419,"(95, 0)","('on',)","(94,)","(3300,)","('on',)","(94,)","(3300,)","(0, 85)","[('setSaturation>1', 85)]",1,0.020740747451782227,186,190
420,"(0, 78)","('on',)","(34,)","(2700,)","('on',)","(34,)","(2300,)","(0, 78)","[('setColorTemperature>1', 2300)]",1,0.00023031234741210938,3,5
421,"(16, 0)","('off',)","(56,)","(3900,)","('on',)","(56,)","(3900,)","(67, 0)","[('on', None), ('setHue>1', 67)]",2,0.008037567138671875,68,72
422,"(0, 32)","('on',)","(88,)","(8800,)","('on',)","(88,)","(7100,)","(0, 32)","[('setColorTemperature>1', 7100)]",1,0.003010272979736328,51,53
423,"(0, 64)","('on',)","(46,)","(3400,)","('on',)","(46,)","(3400,)","(75, 0)","[('setHue>1', 75)]",1,0.008616209030151367,77,79
424,"(59, 0)","('off',)","(66,)","(4500,)","('on',)","(66,)","(4500,)","(37, 0)","[('on', None), ('setHue>1', 37)]",2,0.004669904708862305,39,42
425,"(0, 30)","('off',)","(0,)","(3600,)","('on',)","(38,)","(3600,)","(0, 30)","[('on', None), ('setLevel', 38)]",2,0.002671480178833008,39,43
426,"(82, 0)","('off',)","(64,)","(3900,)","('on',)","(64,)","(7700,)","(82, 0)","[('on', None), ('setColorTemperature>1', 7700)]",2,0.0036194324493408203,56,60
427,"(68, 0)","('off',)","(100,)","(8700,)","('on',)","(95,)","(8700,)","(68, 0)","[('on', None), ('setLevel', 95)]",2,0.005925416946411133,97,100
428,"(74, 0)","('on',)","(2,)","(5900,)","('on',)","(2,)","(5900,)","(17, 0)","[('setHue>1', 17)]",1,0.0021882057189941406,19,21
429,"(0, 21)","('on',)","(57,)","(3100,)","('on',)","(57,)","(3100,)","(0, 55)","[('setSaturation>1', 55)]",1,0.01763319969177246,156,160
430,"(0, 42)","('off',)","(17,)","(8200,)","('on',)","(17,)","(8200,)","(26, 0)","[('on', None), ('setHue>1', 26)]",2,0.0034720897674560547,28,31
431,"(1, 0)","('on',)","(99,)","(7100,)","('on',)","(62,)","(7100,)","(1, 0)","[('setLevel', 62)]",1,0.003753662109375,64,66
432,"(81, 0)","('on',)","(58,)","(2500,)","('on',)","(58,)","(2500,)","(92, 0)","[('setHue>1', 92)]",1,0.010467529296875,93,96
433,"(0, 62)","('off',)","(22,)","(4200,)","('on',)","(22,)","(4200,)","(94, 0)","[('on', None), ('setHue>1', 94)]",2,0.01097249984741211,96,99
434,"(87, 0)","('on',)","(96,)","(5700,)","('on',)","(96,)","(5700,)","(0, 28)","[('setSaturation>1', 28)]",1,0.01457071304321289,129,133
435,"(61, 0)","('on',)","(86,)","(3900,)","('on',)","(86,)","(2800,)","(61, 0)","[('setColorTemperature>1', 2800)]",1,0.0005147457122802734,8,10
436,"(0, 21)","('on',)","(37,)","(3400,)","('on',)","(62,)","(3400,)","(0, 21)","[('setLevel', 62)]",1,0.0037767887115478516,63,66
437,"(26, 0)","('on',)","(96,)","(4200,)","('on',)","(96,)","(4200,)","(0, 67)","[('setSaturation>1', 67)]",1,0.018782854080200195,168,172
438,"(0, 96)","('off',)","(13,)","(6100,)","('on',)","(13,)","(6100,)","(0, 6)","[('on', None), ('setSaturation>1', 6)]",2,0.0124359130859375,108,112
439,"(0, 41)","('on',)","(78,)","(4900,)","('on',)","(78,)","(5300,)","(0, 41)","[('setColorTemperature>1', 5300)]",1,0.001971006393432617,32,35
440,"(45, 0)","('on',)","(63,)","(8800,)","('on',)","(63,)","(8800,)","(25, 0)","[('setHue>1', 25)]",1,0.003088712692260742,27,29
441,"(0, 5)","('on',)","(1,)","(4300,)","('on',)","(1,)","(6500,)","(0, 5)","[('setColorTemperature>1', 6500)]",1,0.002647876739501953,44,47
442,"(0, 66)","('off',)","(63,)","(5900,)","('on',)","(63,)","(7500,)","(0, 66)","[('on', None), ('setColorTemperature>1', 7500)]",2,0.003501415252685547,54,58
443,"(0, 0)","('off',)","(58,)","(5600,)","('on',)","(58,)","(8300,)","(0, 0)","[('on', None), ('setColorTemperature>1', 8300)]",2,0.003934144973754883,62,66
444,"(57, 0)","('on',)","(16,)","(4800,)","('on',)","(16,)","(8500,)","(57, 0)","[('setColorTemperature>1', 8500)]",1,0.0037865638732910156,64,67
445,"(66, 0)","('off',)","(1,)","(7500,)","('on',)","(82,)","(7500,)","(66, 0)","[('on', None), ('setLevel', 82)]",2,0.005288362503051758,83,87
446,"(20, 0)","('on',)","(7,)","(8700,)","('on',)","(7,)","(6300,)","(20, 0)","[('setColorTemperature>1', 6300)]",1,0.0025298595428466797,43,45
447,"(59, 0)","('off',)","(18,)","(7400,)","('on',)","(18,)","(5400,)","(59, 0)","[('on', None), ('setColorTemperature>1', 5400)]",2,0.0022792816162109375,34,37
448,"(72, 0)","('on',)","(13,)","(7400,)","('on',)","(39,)","(7400,)","(72, 0)","[('setLevel', 39)]",1,0.0024781227111816406,40,43
449,"(0, 76)","('off',)","(11,)","(2500,)","('on',)","(11,)","(2800,)","(0, 76)","[('on', None), ('setColorTemperature>1', 2800)]",2,0.0008075237274169922,7,11
450,"(0, 31)","('off',)","(47,)","(3200,)","('on',)","(37,)","(3200,)","(0, 31)","[('on', None), ('setLevel', 37)]",2,0.0025911331176757812,39,42
451,"(85, 0)","('on',)","(15,)","(3600,)","('on',)","(15,)","(3600,)","(0, 11)","[('setSaturation>1', 11)]",1,0.012692689895629883,112,116
452,"(0, 29)","('off',)","(99,)","(3000,)","('on',)","(99,)","(6500,)","(0, 29)","[('on', None), ('setColorTemperature>1', 6500)]",2,0.002928495407104492,44,48
453,"(77, 0)","('off',)","(4,)","(2400,)","('on',)","(4,)","(2400,)","(0, 47)","[('on', None), ('setSaturation>1', 47)]",2,0.017037153244018555,148,153
454,"(82, 0)","('off',)","(78,)","(5700,)","('on',)","(78,)","(4200,)","(82, 0)","[('on', None), ('setColorTemperature>1', 4200)]",2,0.0016102790832519531,22,25
455,"(6, 0)","('off',)","(40,)","(5100,)","('on',)","(40,)","(5100,)","(62, 0)","[('on', None), ('setHue>1', 62)]",2,0.007468223571777344,63,67
456,"(0, 77)","('off',)","(28,)","(5500,)","('on',)","(64,)","(5500,)","(0, 77)","[('on', None), ('setLevel', 64)]",2,0.00418400764465332,65,69
457,"(10, 0)","('off',)","(77,)","(3900,)","('on',)","(17,)","(3900,)","(10, 0)","[('on', None), ('setLevel', 17)]",2,0.0014622211456298828,19,22
458,"(0, 33)","('on',)","(56,)","(6500,)","('on',)","(56,)","(3100,)","(0, 33)","[('setColorTemperature>1', 3100)]",1,0.0007028579711914062,11,13
459,"(0, 23)","('on',)","(18,)","(6100,)","('on',)","(18,)","(6100,)","(0, 30)","[('setSaturation>1', 30)]",1,0.014874458312988281,131,135
460,"(88, 0)","('on',)","(60,)","(2700,)","('on',)","(60,)","(2700,)","(0, 1)","[('setSaturation>1', 1)]",1,0.011569976806640625,102,106
461,"(43, 0)","('off',)","(14,)","(2500,)","('on',)","(14,)","(2500,)","(0, 86)","[('on', None), ('setSaturation>1', 86)]",2,0.02166891098022461,187,192
462,"(52, 0)","('on',)","(6,)","(3500,)","('on',)","(6,)","(3500,)","(0, 11)","[('setSaturation>1', 11)]",1,0.01266789436340332,112,116
463,"(47, 0)","('on',)","(38,)","(7400,)","('on',)","(32,)","(7400,)","(47, 0)","[('setLevel', 32)]",1,0.002026796340942383,34,36
464,"(0, 61)","('on',)","(34,)","(5700,)","('on',)","(34,)","(5700,)","(0, 88)","[('setSaturation>1', 88)]",1,0.02114701271057129,189,193
465,"(0, 83)","('on',)","(30,)","(2400,)","('on',)","(30,)","(7600,)","(0, 83)","[('setColorTemperature>1', 7600)]",1,0.003277301788330078,55,58
466,"(33, 0)","('off',)","(56,)","(8600,)","('on',)","(56,)","(6900,)","(33, 0)","[('on', None), ('setColorTemperature>1', 6900)]",2,0.0031647682189941406,49,52
467,"(93, 0)","('on',)","(75,)","(5200,)","('on',)","(75,)","(5200,)","(0, 56)","[('setSaturation>1', 56)]",1,0.017739295959472656,157,161
468,"(22, 0)","('on',)","(77,)","(2200,)","('on',)","(77,)","(2200,)","(0, 58)","[('setSaturation>1', 58)]",1,0.018176555633544922,159,163
469,"(85, 0)","('off',)","(75,)","(5600,)","('on',)","(75,)","(7800,)","(85, 0)","[('on', None), ('setColorTemperature>1', 7800)]",2,0.0037064552307128906,57,61
470,"(65, 0)","('off',)","(71,)","(8000,)","('on',)","(36,)","(8000,)","(65, 0)","[('on', None), ('setLevel', 36)]",2,0.002544879913330078,38,41
471,"(0, 64)","('on',)","(25,)","(3500,)","('on',)","(25,)","(3500,)","(0, 79)","[('setSaturation>1', 79)]",1,0.020348787307739258,180,184
472,"(66, 0)","('on',)","(76,)","(2900,)","('on',)","(76,)","(3700,)","(66, 0)","[('setColorTemperature>1', 3700)]",1,0.0010516643524169922,16,19
473,"(93, 0)","('on',)","(89,)","(2700,)","('on',)","(89,)","(2700,)","(24, 0)","[('setHue>1', 24)]",1,0.0029637813568115234,26,28
474,"(0, 92)","('on',)","(6,)","(3700,)","('on',)","(6,)","(3700,)","(18, 0)","[('setHue>1', 18)]",1,0.0023200511932373047,20,22
475,"(0, 20)","('off',)","(15,)","(8000,)","('on',)","(37,)","(8000,)","(0, 20)","[('on', None), ('setLevel', 37)]",2,0.0026330947875976562,38,42
476,"(63, 0)","('on',)","(37,)","(2500,)","('on',)","(37,)","(2500,)","(35, 0)","[('setHue>1', 35)]",1,0.004181861877441406,37,39
477,"(54, 0)","('off',)","(53,)","(2200,)","('on',)","(53,)","(2200,)","(0, 64)","[('on', None), ('setSaturation>1', 64)]",2,0.018897056579589844,165,170
478,"(0, 35)","('off',)","(65,)","(3300,)","('on',)","(65,)","(3300,)","(7, 0)","[('on', None), ('setHue>1', 7)]",2,0.0013606548309326172,9,12
479,"(0, 49)","('on',)","(38,)","(5400,)","('on',)","(38,)","(5400,)","(0, 46)","[('setSaturation>1', 46)]",1,0.016536951065063477,148,151
480,"(0, 47)","('on',)","(56,)","(4900,)","('on',)","(56,)","(7300,)","(0, 47)","[('setColorTemperature>1', 7300)]",1,0.0030989646911621094,52,55
481,"(14, 0)","('off',)","(16,)","(4800,)","('on',)","(16,)","(4800,)","(14, 0)","[('on', None)]",1,0.00029778480529785156,2,4
482,"(25, 0)","('off',)","(11,)","(3600,)","('on',)","(11,)","(4700,)","(25, 0)","[('on', None), ('setColorTemperature>1', 4700)]",2,0.001889944076538086,26,30
483,"(0, 47)","('off',)","(21,)","(7900,)","('on',)","(21,)","(7900,)","(67, 0)","[('on', None), ('setHue>1', 67)]",2,0.008046150207519531,69,72
484,"(0, 14)","('off',)","(42,)","(3200,)","('on',)","(43,)","(3200,)","(0, 14)","[('on', None), ('setLevel', 43)]",2,0.0029392242431640625,44,48
485,"(0, 86)","('off',)","(40,)","(2600,)","('on',)","(40,)","(2600,)","(0, 69)","[('on', None), ('setSaturation>1', 69)]",2,0.019397497177124023,171,175
486,"(0, 14)","('off',)","(89,)","(6100,)","('on',)","(89,)","(6000,)","(0, 14)","[('on', None), ('setColorTemperature>1', 6000)]",2,0.002671480178833008,40,43
487,"(0, 29)","('on',)","(44,)","(8900,)","('on',)","(44,)","(5300,)","(0, 29)","[('setColorTemperature>1', 5300)]",1,0.0019621849060058594,33,35
488,"(0, 78)","('on',)","(15,)","(3000,)","('on',)","(58,)","(3000,)","(0, 78)","[('setLevel', 58)]",1,0.0035462379455566406,59,62
489,"(0, 38)","('on',)","(62,)","(2600,)","('on',)","(44,)","(2600,)","(0, 38)","[('setLevel', 44)]",1,0.0027227401733398438,46,48
490,"(0, 56)","('off',)","(63,)","(5700,)","('on',)","(63,)","(5700,)","(0, 83)","[('on', None), ('setSaturation>1', 83)]",2,0.021010875701904297,184,189
491,"(0, 23)","('off',)","(7,)","(8800,)","('on',)","(7,)","(8800,)","(0, 23)","[('on', None)]",1,0.00029277801513671875,2,4
492,"(24, 0)","('on',)","(80,)","(7100,)","('on',)","(80,)","(7100,)","(58, 0)","[('setHue>1', 58)]",1,0.006731510162353516,59,62
493,"(87, 0)","('on',)","(23,)","(3700,)","('on',)","(23,)","(3700,)","(66, 0)","[('setHue>1', 66)]",1,0.007575511932373047,68,70
494,"(30, 0)","('on',)","(25,)","(8700,)","('on',)","(25,)","(8700,)","(0, 20)","[('setSaturation>1', 20)]",1,0.01366114616394043,121,125
495,"(24, 0)","('off',)","(84,)","(8900,)","('on',)","(84,)","(2500,)","(24, 0)","[('on', None), ('setColorTemperature>1', 2500)]",2,0.0006482601165771484,5,8
496,"(0, 86)","('on',)","(51,)","(7100,)","('on',)","(51,)","(7100,)","(88, 0)","[('setHue>1', 88)]",1,0.010035514831542969,90,92
497,"(91, 0)","('on',)","(14,)","(6700,)","('on',)","(14,)","(6700,)","(13, 0)","[('setHue>1', 13)]",1,0.0017495155334472656,15,17
498,"(0, 63)","('off',)","(39,)","(6200,)","('on',)","(39,)","(5100,)","(0, 63)","[('on', None), ('setColorTemperature>1', 5100)]",2,0.0021500587463378906,31,34
499,"(97, 0)","('on',)","(79,)","(4200,)","('on',)","(79,)","(4200,)","(0, 90)","[('setSaturation>1', 90)]",1,0.02145552635192871,191,195
500,"(51, 0)","('on',)","(95,)","(3800,)","('on',)","(95,)","(3800,)","(0, 65)","[('setSaturation>1', 65)]",1,0.018730640411376953,166,170
501,"(55, 0)","('off',)","(86,)","(5200,)","('on',)","(86,)","(5200,)","(32, 0)","[('on', None), ('setHue>1', 32)]",2,0.004152059555053711,34,37
502,"(17, 0)","('on',)","(91,)","(4500,)","('on',)","(91,)","(4500,)","(17, 0)",[],0,6.9141387939453125e-06,1,4
503,"(21, 0)","('off',)","(9,)","(4400,)","('on',)","(13,)","(4400,)","(21, 0)","[('on', None), ('setLevel', 13)]",2,0.0012106895446777344,14,18
504,"(69, 0)","('on',)","(74,)","(5700,)","('on',)","(74,)","(5700,)","(94, 0)","[('setHue>1', 94)]",1,0.010725259780883789,95,98
505,"(0, 84)","('off',)","(85,)","(2600,)","('on',)","(85,)","(2600,)","(33, 0)","[('on', None), ('setHue>1', 33)]",2,0.004224300384521484,35,38
506,"(0, 26)","('on',)","(27,)","(4200,)","('on',)","(27,)","(4200,)","(0, 9)","[('setSaturation>1', 9)]",1,0.012492895126342773,111,114
507,"(0, 77)","('on',)","(45,)","(8300,)","('on',)","(31,)","(8300,)","(0, 77)","[('setLevel', 31)]",1,0.0019888877868652344,33,35
508,"(0, 93)","('off',)","(64,)","(6400,)","('on',)","(100,)","(6400,)","(0, 93)","[('on', None), ('setLevel', 100)]",2,0.006249427795410156,101,105
509,"(0, 63)","('off',)","(2,)","(8900,)","('on',)","(2,)","(8900,)","(20, 0)","[('on', None), ('setHue>1', 20)]",2,0.0028276443481445312,22,25
510,"(0, 41)","('on',)","(50,)","(6700,)","('on',)","(50,)","(4900,)","(0, 41)","[('setColorTemperature>1', 4900)]",1,0.0017442703247070312,29,31
